P1_time_percent,P1_error_X,P1_error_Y,P1_error_Angle,P2_time_percent,P2_error_X,P2_error_Y,P2_error_Angle,P3_time_percent,P3_error_X,P3_error_Y,P3_error_Angle,P4_time_percent,P4_error_X,P4_error_Y,P4_error_Angle,P5_time_percent,P5_error_X,P5_error_Y,P5_error_Angle,PI1_time_percent,PI1_error_X,PI1_error_Y,PI1_error_Angle,PI2_time_percent,PI2_error_X,PI2_error_Y,PI2_error_Angle,PI3_time_percent,PI3_error_X,PI3_error_Y,PI3_error_Angle,PI4_time_percent,PI4_error_X,PI4_error_Y,PI4_error_Angle,PI5_time_percent,PI5_error_X,PI5_error_Y,PI5_error_Angle,PID1_time_percent,PID1_error_X,PID1_error_Y,PID1_error_Angle,PID2_time_percent,PID2_error_X,PID2_error_Y,PID2_error_Angle,PID3_time_percent,PID3_error_X,PID3_error_Y,PID3_error_Angle,PID4_time_percent,PID4_error_X,PID4_error_Y,PID4_error_Angle,PID5_time_percent,PID5_error_X,PID5_error_Y,PID5_error_Angle
2806509000000,57.0014648438,-34.3009338379,2.07543087006,2809065000000,24.8622436523,-20.8619689941,2.58199310303,2797609000000,53.8312988281,-37.1991882324,4.7922949791,2805473000000,37.3229675293,-16.3505249023,-0.972521543503,2811397000000,47.7397460938,-35.0390930176,2.12802696228,2815737000000,23.7132873535,-9.51443481445,1.19350171089,2833585000000,21.1789245605,-19.0280761719,0.0736931413412,2798809000000,38.268371582,-30.438079834,0.998035550117,2822241000000,33.163482666,-10.0849609375,0.762318074703,2800609000000,31.284576416,-22.4455871582,1.47705614567,2819761000000,24.1469726562,-4.4847869873,-0.644219517708,2810793000000,22.407409668,-24.9869689941,0.244878277183,2821621000000,41.9418640137,-16.2763366699,-1.46035981178,2817717000000,61.938873291,-13.4233551025,-0.896400690079,2802897000000,36.7225646973,-23.1972045898,-0.675884127617
2806597000000,56.6780395508,-34.7413330078,1.78945577145,2809065000000,24.4779663086,-20.262298584,2.78812217712,2797705000000,53.4864807129,-37.4498596191,5.73958063126,2805585000000,36.8103027344,-16.8202819824,-0.430278122425,2811501000000,49.01171875,-34.7071838379,1.5750027895,2815889000000,23.2387695312,-9.98626708984,1.06360542774,2833585000000,21.8481140137,-19.0869750977,-0.485077798367,2798905000000,37.8394165039,-31.126953125,-1.75733554363,2822357000000,33.1488037109,-10.6096496582,0.979246377945,2800717000000,31.5748596191,-22.3991699219,0.92518389225,2819853000000,24.5205383301,-4.36611938477,-0.616677045822,2810901000000,21.9658203125,-25.0370788574,-0.083220385015,2821725000000,42.2692871094,-15.286239624,-0.454279154539,2817813000000,63.5639343262,-14.0233764648,-0.996060490608,2802993000000,36.5979309082,-22.8965454102,-0.681096792221
2806693000000,57.3758850098,-34.8337402344,2.18881058693,2809157000000,24.6302490234,-20.4761352539,2.7639400959,2797841000000,55.3371276855,-37.3562316895,4.88964366913,2805677000000,38.9078674316,-17.0223083496,0.51857483387,2811605000000,49.0342712402,-35.3512268066,0.747874975204,2815889000000,23.7169799805,-9.38983154297,0.991570293903,2833673000000,22.0267944336,-19.2828063965,-0.628059148788,2799001000000,38.3945007324,-31.5912475586,-1.85880482197,2822461000000,33.4915466309,-10.6136322021,0.873816311359,2800717000000,30.5434875488,-22.1044616699,2.65628933907,2819957000000,25.5754699707,-4.52304077148,-0.540242910385,2811017000000,21.9971008301,-25.1185302734,-0.656588256359,2821833000000,43.5335388184,-15.2738952637,-0.938278734684,2817813000000,62.7191772461,-13.3686676025,-0.314628630877,2803097000000,37.0108337402,-23.0400695801,-0.987723231316
2806693000000,53.7515563965,-35.807800293,3.17952179909,2809265000000,24.4015197754,-20.6613464355,2.41317367554,2797841000000,54.7484130859,-37.0780334473,4.47786808014,2805677000000,37.9176635742,-17.6701049805,0.807028114796,2811705000000,49.0744628906,-35.6133728027,1.3509581089,2815981000000,23.7472229004,-9.65840148926,0.765082061291,2833761000000,21.5111083984,-19.5433654785,-0.779087662697,2799109000000,38.7445678711,-31.6847839355,-2.14947223663,2822573000000,33.458404541,-10.6048278809,0.0650990903378,2800833000000,30.4157714844,-22.6123657227,1.27966856956,2820045000000,26.183807373,-4.43469238281,-0.885139584541,2811121000000,22.4962158203,-24.3544006348,-1.04216706753,2821937000000,42.9442443848,-14.8866119385,-0.573566973209,2817925000000,65.8934173584,-13.1513366699,-1.3636149168,2803193000000,36.2377624512,-22.4468688965,-0.983802318573
2806785000000,55.4483947754,-35.6383056641,2.75912117958,2809361000000,26.0008544922,-21.1330566406,2.18107461929,2797957000000,54.578704834,-36.9085083008,3.73748970032,2805873000000,37.7027587891,-17.8926696777,0.875025331974,2811705000000,48.4735717773,-34.9725341797,1.68301928043,2816061000000,23.0921630859,-10.01953125,0.719075977802,2833849000000,20.7815856934,-19.2703857422,-0.908799827099,2799109000000,38.1268005371,-31.1211853027,-2.05225229263,2822689000000,33.7685241699,-10.607711792,-0.0772981569171,2800957000000,29.2338867188,-21.5787658691,1.56283080578,2820045000000,27.095123291,-3.76176452637,-1.63395321369,2811121000000,21.464050293,-24.2268676758,-0.740284919739,2822049000000,43.9254150391,-14.3286743164,-1.08299911022,2817925000000,65.3055419922,-13.350982666,-1.2535943985,2803289000000,36.9605712891,-21.7935791016,-1.51691615582
2806785000000,54.7894287109,-35.3257446289,3.69648361206,2809361000000,25.0688781738,-20.9035644531,2.78746676445,2798045000000,55.8063964844,-37.0626220703,2.74908089638,2805961000000,37.4278564453,-18.1745605469,0.569949626923,2811801000000,48.7802124023,-35.1728820801,1.62119698524,2816061000000,22.3238220215,-9.63465881348,0.704557836056,2833949000000,20.8248291016,-19.4298400879,-1.05146157742,2799209000000,38.3439941406,-31.4295654297,-2.26773834229,2822785000000,34.0786132812,-10.6105804443,-0.219695404172,2801081000000,28.8613586426,-21.4620666504,0.715823411942,2820129000000,27.0961303711,-3.90325927734,-1.58788371086,2811233000000,21.6117248535,-24.6150817871,-0.443050146103,2822145000000,44.3101196289,-14.1461334229,-1.16093027592,2818025000000,67.5142211914,-13.8267974854,-1.34580695629,2803289000000,35.8036193848,-21.6405944824,-1.92581093311
2806913000000,55.679901123,-35.722442627,3.14130353928,2809453000000,26.1304016113,-21.2747802734,2.46560049057,2798045000000,54.766784668,-36.7407226562,3.00202393532,2806041000000,37.7692871094,-18.427154541,-0.140083745122,2811905000000,49.0868225098,-35.3732299805,1.55937480927,2816141000000,23.1801757812,-9.16287231445,0.932206213474,2834049000000,20.4407043457,-19.3768005371,-0.633523821831,2799317000000,38.9137573242,-31.6172485352,-2.17454147339,2822901000000,33.8324890137,-10.3607177734,-0.529261052608,2801081000000,28.2128601074,-20.992767334,0.82457780838,2820129000000,26.1572875977,-2.93576049805,-0.386053025723,2811349000000,21.5432434082,-24.6335449219,-0.512155711651,2822245000000,43.9033508301,-14.4841461182,-1.02179515362,2818025000000,66.6582946777,-13.7325744629,-0.772764027119,2803381000000,35.1097412109,-21.5248718262,-1.81921637058
2807017000000,55.4422302246,-36.4686889648,3.17350316048,2809673000000,26.3572387695,-21.4836425781,2.43210792542,2798145000000,56.4920349121,-36.9037475586,1.39313364029,2806141000000,37.8328857422,-18.3480834961,-0.0866220891476,2812005000000,50.0069885254,-34.231048584,0.999322414398,2816293000000,23.5113220215,-8.92538452148,1.18562805653,2834133000000,20.4469299316,-19.5178527832,-0.744804441929,2799417000000,39.1146850586,-31.5689697266,-2.67577719688,2822901000000,32.893951416,-9.52682495117,2.22413897514,2801197000000,28.5627441406,-20.7271728516,0.328244060278,2820293000000,27.2877197266,-3.34359741211,0.503180801868,2811453000000,20.0234985352,-23.1909179688,-0.716063380241,2822337000000,43.8162231445,-14.3133850098,-1.09436416626,2818125000000,67.4586029053,-14.0107574463,-0.474430173635,2803485000000,35.0610351562,-21.5595092773,-2.56672167778
2807129000000,56.1052856445,-36.0084228516,2.92780685425,2809761000000,26.2766113281,-21.0062561035,3.4293115139,2798249000000,56.7443237305,-36.9483337402,0.852957367897,2806233000000,38.1394042969,-18.5826416016,-0.0848205834627,2812005000000,50.708984375,-33.7518615723,0.367738366127,2816385000000,22.5135192871,-9.03660583496,1.37584853172,2834225000000,20.4531860352,-19.6589050293,-0.856085002422,2799533000000,39.3583984375,-31.8362121582,-2.89089846611,2823005000000,33.5744628906,-9.87878417969,1.99183678627,2801321000000,28.2286682129,-20.5393371582,0.21592785418,2820397000000,27.5903015137,-3.05497741699,0.423164904118,2811577000000,19.8284912109,-23.08203125,-0.792479336262,2822505000000,44.0395202637,-13.4880371094,-1.58203005791,2818233000000,70.2713317871,-14.2117462158,-0.716906428337,2803489000000,33.8555908203,-21.4055480957,-2.46522283554
2807129000000,54.0474243164,-35.9257202148,3.69923090935,2809761000000,27.3608093262,-20.8628845215,2.82918381691,2798249000000,55.1674499512,-36.5059509277,1.59728956223,2806325000000,38.8944091797,-19.2341918945,0.132541716099,2812113000000,51.0968017578,-33.7906494141,0.250980347395,2816481000000,22.4899291992,-8.96452331543,1.35632538795,2834317000000,20.4594116211,-19.7999572754,-0.96736562252,2799641000000,38.5383300781,-30.9709777832,-2.39403104782,2823117000000,33.7807617188,-9.82933044434,1.9795665741,2801429000000,26.3262634277,-20.3840942383,-0.346589565277,2820501000000,27.9760437012,-2.89973449707,0.502329528332,2811677000000,19.472076416,-22.708190918,-0.777558684349,2822605000000,44.0506591797,-13.0513000488,-1.96986055374,2818233000000,69.9334259033,-14.0605773926,-0.521605372429,2803593000000,35.1792297363,-20.4981994629,-2.66293311119
2807225000000,55.2093505859,-36.0057678223,3.06831479073,2809857000000,27.4680175781,-21.0673522949,2.15376448631,2798349000000,56.1355285645,-36.7584533691,0.940678477287,2806413000000,39.2399597168,-19.5050354004,0.146459266543,2812217000000,50.7545776367,-33.9587097168,0.203659132123,2816585000000,22.4663696289,-8.8924407959,1.33680212498,2834453000000,20.465637207,-19.9410400391,-1.07864618301,2799749000000,38.6899108887,-31.1401062012,-2.56917047501,2823217000000,32.9497680664,-8.89154052734,2.23695921898,2801429000000,24.7289428711,-19.2452392578,1.44167208672,2820609000000,29.7677307129,-2.13920593262,0.466400146484,2811677000000,18.7850341797,-21.9127502441,-0.977155923843,2822705000000,43.6407775879,-12.7365112305,-2.39169096947,2818337000000,71.0481414795,-14.1389160156,-0.291856318712,2803713000000,34.3544006348,-20.9983215332,-3.17829728127
2807225000000,53.8567504883,-35.9440002441,3.7806327343,2809949000000,27.4544067383,-21.1221618652,1.5095500946,2798441000000,54.7803955078,-36.0162963867,2.41018462181,2806505000000,39.5855102539,-19.7758789062,0.160376831889,2812321000000,50.8374023438,-33.8816833496,0.0691110044718,2816681000000,22.4428100586,-8.82034301758,1.31727898121,2834541000000,21.1380310059,-18.663269043,-0.681006908417,2799857000000,38.8414611816,-31.3092651367,-2.74430990219,2823333000000,33.7860107422,-8.39009094238,1.52867817879,2801533000000,24.8512268066,-19.7422485352,1.40521323681,2820701000000,30.2757568359,-1.93132019043,0.539037704468,2811785000000,17.8380126953,-20.9961242676,-1.01564395428,2822705000000,42.2635498047,-12.4012298584,-1.71311342716,2818441000000,73.5869750977,-14.7012176514,-0.223517045379,2803713000000,35.325012207,-19.9058532715,-1.01173770428
2807317000000,55.9087219238,-36.3999328613,4.01063108444,2810085000000,27.5045471191,-21.1278381348,0.967193424702,2798533000000,55.802154541,-36.3858642578,1.62932431698,2806601000000,38.8040466309,-19.8128967285,-0.118445746601,2812321000000,51.2961730957,-33.5124511719,0.316567510366,2816765000000,22.4192199707,-8.74826049805,1.29775571823,2834633000000,21.1949157715,-18.696472168,-0.765717089176,2799949000000,39.0987243652,-30.8428344727,-2.64029312134,2823333000000,33.1274108887,-8.60220336914,1.72628498077,2801625000000,24.7849731445,-19.0191345215,0.860907137394,2820801000000,30.7838134766,-1.72341918945,0.611675262451,2811889000000,17.9154968262,-21.0618591309,-1.4384829998,2822805000000,42.3135986328,-12.1607208252,-1.79203176498,2818441000000,73.8765258789,-15.6134796143,-0.675038933754,2803829000000,33.9588317871,-20.5894470215,-1.47627365589
2807317000000,54.5755004883,-36.6447143555,5.75343084335,2810085000000,27.8828430176,-20.875213623,0.630220592022,2798653000000,55.9899291992,-36.2906494141,-0.380659461021,2806697000000,38.7123718262,-19.9991455078,-0.297780454159,2812321000000,49.7835693359,-33.6048583984,1.03308975697,2816853000000,21.2518920898,-7.89099121094,1.71077644825,2834733000000,21.2517700195,-18.729675293,-0.850427210331,2799949000000,37.7557678223,-30.4075927734,-1.02237904072,2823429000000,33.9463195801,-8.54634094238,0.859302699566,2801625000000,24.3973693848,-19.2717895508,0.535242557526,2820905000000,31.3426208496,-1.47714233398,1.37308299541,2811889000000,18.7949523926,-20.5016784668,-1.78202235699,2822909000000,41.9112548828,-12.5294189453,-2.07660722733,2818549000000,74.9556732178,-15.8866424561,-0.739544928074,2803829000000,32.8105163574,-20.1632080078,-1.15485036373
2807417000000,53.7217102051,-36.5662841797,5.61360692978,2810181000000,28.1181640625,-20.955291748,0.510423064232,2798653000000,54.7600402832,-36.0783691406,-0.0544118694961,2806793000000,38.9974975586,-19.5257568359,-0.517615318298,2812421000000,49.935760498,-33.6151428223,0.981266140938,2816945000000,22.3839416504,-7.55595397949,0.871879398823,2834833000000,21.3086547852,-18.762878418,-0.935137331486,2800049000000,37.785949707,-30.4765014648,-1.08640527725,2823429000000,34.2321777344,-8.54125976562,0.119079954922,2801625000000,25.0045776367,-18.5275878906,-0.39846020937,2820989000000,30.8666992188,-1.33792114258,2.82477617264,2811889000000,17.6711425781,-20.1600036621,-1.28942906857,2822909000000,42.7455749512,-11.6873321533,-2.0240585804,2818653000000,76.6533203125,-15.4933929443,-1.06521868706,2803945000000,32.5119628906,-19.9756774902,-1.22027039528
2807513000000,55.0179138184,-36.0972900391,5.17130279541,2810285000000,27.3612670898,-21.0383911133,0.032405603677,2798753000000,55.2225341797,-36.1522827148,-0.525886356831,2806889000000,39.225769043,-19.707611084,-0.540696382523,2812537000000,50.0879516602,-33.6254272461,0.929442584515,2817041000000,22.4259338379,-7.39002990723,0.486990571022,2834937000000,18.2252807617,-18.3106689453,-0.0750937387347,2800153000000,37.8161315918,-30.5454406738,-1.15043139458,2823529000000,34.4118041992,-8.43148803711,0.014370366931,2801725000000,23.1257629395,-18.1035766602,-0.612136125565,2820989000000,29.7205200195,-2.09463500977,1.96198606491,2811985000000,16.8438415527,-19.8483276367,-0.894391775131,2823017000000,42.2336120605,-11.5871276855,-2.29927873611,2818653000000,76.5942687988,-15.8402557373,-0.530085206032,2804061000000,32.2133789062,-19.7881774902,-1.28569030762
2807609000000,53.5242919922,-36.327331543,4.99085521698,2810389000000,27.3289489746,-21.000579834,-0.426672190428,2798753000000,55.8749084473,-35.9973754883,-0.670364379883,2806985000000,37.4215698242,-17.4956665039,-1.23846173286,2812641000000,51.871887207,-33.6180114746,0.886427462101,2817193000000,21.9255065918,-7.62561035156,0.732380151749,2835037000000,18.0373840332,-18.3060302734,-0.113373994827,2800265000000,37.8463134766,-30.6143493652,-1.21445763111,2823625000000,34.5914306641,-8.32173156738,-0.0903392210603,2801817000000,22.6244506836,-17.8364868164,-0.739378392696,2821089000000,31.333190918,-1.32922363281,1.49873757362,2812081000000,16.9454650879,-20.1175231934,-1.09406352043,2823117000000,42.0430297852,-11.0089874268,-2.46002197266,2818749000000,77.9628753662,-15.698928833,-0.917570948601,2804153000000,31.1281738281,-18.9668579102,-1.14548718929
2807705000000,52.7059936523,-36.5815124512,4.96959352493,2810485000000,27.3432617188,-20.884185791,-0.81298738718,2798753000000,53.8193359375,-35.2710571289,-0.0927585810423,2807085000000,36.7629089355,-18.5550231934,-0.826774477959,2812641000000,48.5690917969,-34.5386657715,2.42690134048,2817193000000,21.1277770996,-7.87294006348,-0.363245725632,2835133000000,17.7192993164,-18.5758056641,-0.238472029567,2800381000000,37.1988525391,-30.3822937012,-1.39568984509,2823725000000,34.7710571289,-8.21197509766,-0.195048809052,2801905000000,22.1897888184,-17.9813537598,0.490869253874,2821189000000,30.614654541,-0.991241455078,1.40667939186,2812081000000,15.8178405762,-19.536895752,-0.607092320919,2823209000000,41.3689880371,-10.864151001,-2.72718238831,2818853000000,79.0098571777,-15.7146453857,-1.16711115837,2804253000000,30.8439331055,-19.0374145508,-1.44831264019
2807797000000,53.4400939941,-36.0121765137,3.09734892845,2810581000000,27.297668457,-20.625793457,-1.08607017994,2798837000000,55.1834716797,-35.5575256348,-0.195319205523,2807225000000,36.3940429688,-18.7614135742,-0.561975955963,2812749000000,50.9477844238,-33.8581848145,2.16894221306,2817285000000,21.0126342773,-7.78982543945,-0.463050782681,2835133000000,16.7400817871,-18.2649536133,0.0961968898773,2800485000000,36.9518432617,-30.1026916504,-1.46426010132,2823833000000,34.4271240234,-7.84530639648,0.477363914251,2801905000000,21.0177612305,-17.5063476562,0.74482947588,2821289000000,30.3092956543,-0.857727050781,1.18764579296,2812185000000,16.2852172852,-19.9262390137,-0.988463401794,2823313000000,40.5256347656,-10.688293457,-2.97564983368,2818941000000,80.076675415,-15.5815429688,-1.44036662579,2804357000000,29.5897216797,-18.1872558594,-1.41058731079
2807797000000,51.9179992676,-38.5517272949,1.23786795139,2810581000000,25.8573303223,-20.4921875,-0.928791880608,2798945000000,54.7555847168,-36.141998291,-0.740339636803,2807325000000,36.6025085449,-19.2191467285,-0.234517425299,2812749000000,49.8606872559,-33.7008666992,2.98963141441,2817377000000,21.3707580566,-7.53433227539,-0.792864859104,2835229000000,16.757019043,-18.3118286133,0.258204400539,2800573000000,34.7843322754,-29.5526428223,0.301030218601,2823933000000,34.5648803711,-7.71499633789,0.414280623198,2802005000000,20.4539794922,-17.7815246582,-0.803794443607,2821389000000,31.0293273926,-1.05302429199,0.704945087433,2812285000000,16.0596008301,-19.9122619629,-1.34959948063,2823313000000,38.1645202637,-9.30924987793,-1.43122363091,2818941000000,80.62449646,-15.4368896484,-1.44246602058,2804457000000,28.8260192871,-17.8538513184,-2.05326914787
2807885000000,51.4208374023,-37.4257202148,1.2729036808,2810681000000,26.5994262695,-20.3828430176,-1.26573371887,2799001000000,55.0386047363,-35.6981811523,-1.23141252995,2807413000000,35.821685791,-18.9937744141,0.107995159924,2812837000000,51.3317565918,-33.6241149902,2.68278503418,2817469000000,20.9013366699,-6.94937133789,-0.230486512184,2835337000000,16.5152282715,-18.3064575195,0.242999434471,2800677000000,35.5712585449,-29.1608276367,-0.528387963772,2824025000000,34.7026367188,-7.5846862793,0.351197332144,2802097000000,20.1626586914,-17.0845336914,-1.12194979191,2821493000000,31.3212280273,-0.900924682617,0.742530286312,2812285000000,15.3421020508,-19.2398986816,-1.5647585392,2823401000000,38.8983459473,-9.93467712402,-1.83208715916,2819037000000,81.0929412842,-15.4252166748,-1.78411102295,2804553000000,28.6694335938,-18.4819335938,-2.02272558212
2807973000000,50.7842712402,-37.0517883301,1.45806741714,2810765000000,26.7611083984,-20.3031005859,-1.36809849739,2799001000000,53.4992980957,-35.7487182617,-1.20348787308,2807505000000,35.4424133301,-19.0221557617,0.252251952887,2812837000000,49.3021850586,-34.3752746582,4.46433162689,2817565000000,22.0264282227,-6.58921813965,-0.223086744547,2835429000000,15.9701843262,-17.8969421387,0.268792152405,2800677000000,34.1582641602,-29.4802856445,-1.13578867912,2824133000000,34.8403930664,-7.4543762207,0.288114011288,2802233000000,19.6303405762,-16.8347473145,-1.2517220974,2821577000000,30.7505493164,0.168441772461,0.733261406422,2812393000000,15.0297241211,-19.0170288086,-1.63832640648,2823401000000,39.663482666,-9.82090759277,-2.00615382195,2819121000000,81.5711975098,-15.4132537842,-2.18913912773,2804645000000,27.4295349121,-17.7412109375,-1.55727612972
2808069000000,50.5352478027,-37.1829528809,1.35328352451,2810865000000,25.5605773926,-19.942779541,-0.677900910378,2799045000000,52.6697387695,-35.4423828125,-1.30628025532,2807597000000,36.1496582031,-19.5328063965,0.639841616154,2812945000000,49.3020019531,-34.4398803711,4.60050821304,2817657000000,22.0283508301,-6.42817687988,-0.294468998909,2835521000000,15.3179016113,-17.7606201172,0.110621191561,2800777000000,34.3170471191,-29.2579956055,-1.25380623341,2824245000000,33.3854980469,-6.79110717773,-0.56857663393,2802333000000,18.7423400879,-16.4610900879,-1.63572752476,2821673000000,31.4186096191,-0.169525146484,0.198972046375,2812497000000,13.8143920898,-18.1615600586,-1.0350536108,2823513000000,39.5238647461,-9.57382202148,-2.0559668541,2819121000000,82.3355102539,-15.0583190918,-2.64397287369,2804733000000,26.9579162598,-17.951171875,-1.97795259953
2808161000000,49.4921569824,-36.5869140625,1.50489270687,2810981000000,25.4967956543,-20.8512573242,-1.21367192268,2799177000000,53.5350646973,-35.2459716797,-1.57972085476,2807597000000,35.3540039062,-19.0233764648,1.59888935089,2813049000000,51.1406860352,-34.2067871094,3.79308843613,2817749000000,21.5113220215,-6.62915039062,0.14624145627,2835629000000,13.428314209,-16.647857666,1.99971866608,2800873000000,34.0996398926,-29.2100524902,-1.30778884888,2824349000000,32.2148132324,-7.21499633789,-1.53040003777,2802429000000,16.7612609863,-15.8324584961,-0.922074496746,2821777000000,31.9769287109,-0.152160644531,-0.558906853199,2812601000000,14.1795654297,-18.0498046875,-1.62939095497,2823617000000,38.2788391113,-9.56758117676,-2.38549685478,2819213000000,82.4824676514,-15.1934967041,-2.7243411541,2804733000000,26.1739196777,-17.3327941895,-2.42357778549
2808269000000,50.7672729492,-36.1872558594,0.994904637337,2810981000000,24.8474121094,-20.2370605469,-1.08093345165,2799177000000,52.4873046875,-34.8904724121,-0.845848619938,2807697000000,35.2446899414,-19.0856628418,1.6961107254,2813049000000,51.8500061035,-33.9048461914,3.4028801918,2817749000000,22.0481872559,-5.96870422363,0.231729060411,2835737000000,13.5309753418,-16.9261169434,1.33060359955,2800969000000,32.9579467773,-28.4580078125,-1.43590593338,2824453000000,31.3834228516,-6.46600341797,-1.03106248379,2802529000000,17.3471984863,-15.1916656494,-1.10789263248,2821873000000,32.01171875,0.0938415527344,-1.04857194424,2812601000000,14.0404663086,-18.4266357422,-2.49939346313,2823725000000,37.490814209,-9.5246887207,-2.75056672096,2819213000000,83.0561981201,-14.7145233154,-2.62389087677,2804829000000,25.6416015625,-17.0926513672,-2.52108168602
2808365000000,49.1566467285,-36.2749023438,0.907658576965,2811081000000,26.4239196777,-19.6351623535,-1.01712548733,2799357000000,52.0175476074,-34.5619506836,-0.809542655945,2807793000000,35.1353759766,-19.1479187012,1.79333198071,2813049000000,50.3706359863,-34.1416015625,3.13589191437,2817925000000,22.6075744629,-5.25242614746,0.598305046558,2835737000000,12.8337402344,-16.2074279785,1.73257052898,2800969000000,33.0888977051,-27.7726745605,-0.730529367924,2824557000000,31.2300109863,-6.28887939453,-1.1453742981,2802625000000,15.4024658203,-15.1702728271,-0.487555027008,2821969000000,32.0734863281,0.311187744141,-1.38599359989,2812601000000,12.9450073242,-18.1336669922,-2.58358001709,2823725000000,36.0294189453,-9.2438659668,-2.42577648163,2819313000000,83.7121887207,-14.5222320557,-2.68088841438,2804933000000,25.4033508301,-17.4050292969,-2.99768543243
2808453000000,49.9038696289,-35.8554382324,0.684679389,2811169000000,26.9043884277,-19.3741149902,-1.00442326069,2799461000000,51.830871582,-34.4573364258,-0.922280073166,2807889000000,34.4599304199,-19.2744140625,1.70579063892,2813153000000,51.388092041,-33.8037414551,2.76547169685,2818021000000,21.8508911133,-5.7154083252,0.901737034321,2835841000000,12.8574523926,-16.4472961426,1.62089157104,2801069000000,33.2239074707,-26.9438781738,-1.42022132874,2824657000000,30.7670288086,-5.67530822754,0.0133488858119,2802717000000,15.1271362305,-14.8760223389,-0.845429301262,2821969000000,32.9501953125,1.11463928223,-1.20478713512,2812701000000,12.2928466797,-17.5340881348,-2.53922724724,2823825000000,35.237121582,-9.09030151367,-2.1339597702,2819405000000,83.62159729,-14.7866516113,-2.88578653336,2805045000000,24.6623535156,-17.441192627,-3.47129631042
2808453000000,48.5742797852,-35.9978027344,0.613217294216,2811169000000,23.837677002,-20.2442626953,0.279384016991,2799557000000,51.6441955566,-34.352722168,-1.03501749039,2808049000000,34.877746582,-19.7499389648,0.796598017216,2813265000000,51.8391113281,-33.663482666,2.44412469864,2818117000000,21.8351135254,-5.55242919922,0.904439806938,2835933000000,12.4748535156,-16.3216247559,1.66903102398,2801069000000,32.8004150391,-26.9491577148,-1.88934290409,2824769000000,30.2635803223,-5.75387573242,-0.196086198092,2802797000000,14.6404724121,-14.6213531494,-1.1484130621,2822061000000,31.7268371582,2.00700378418,-1.04330897331,2812801000000,12.7832946777,-17.1861877441,-3.0214703083,2823933000000,34.1029052734,-8.90135192871,-1.76133286953,2819509000000,84.7590332031,-14.5340576172,-3.22764754295,2805045000000,23.889465332,-16.720703125,-3.00720024109
2808589000000,49.5271606445,-35.6745605469,0.423392891884,2811273000000,24.4831237793,-18.8889770508,1.3378008604,2799657000000,53.3149414062,-34.4436645508,-1.47244644165,2808049000000,34.169708252,-19.5316467285,1.04740357399,2813265000000,50.1929321289,-33.8773803711,2.23216581345,2818213000000,21.8193054199,-5.38945007324,0.907142579556,2836021000000,10.6424255371,-15.1404418945,1.96513485909,2801069000000,30.7520141602,-27.1432495117,-0.98594969511,2824769000000,29.6408996582,-5.59107971191,0.0100858137012,2802797000000,13.2366943359,-14.5475158691,-0.807286143303,2822153000000,31.8898010254,2.30072021484,-1.09493398666,2812801000000,12.5400390625,-17.514465332,-3.3860411644,2824045000000,34.9331054688,-8.24575805664,-1.93466484547,2819513000000,82.4209594727,-14.1780700684,-2.33411931992,2805141000000,23.0935974121,-16.2557067871,-2.95235347748
2808697000000,48.4160766602,-36.3695678711,-0.176606491208,2811389000000,24.3525695801,-18.7686767578,1.37376117706,2799657000000,54.0063171387,-34.1113891602,-1.94661402702,2808145000000,34.4442443848,-20.155456543,0.86937224865,2813373000000,49.6964416504,-33.9436645508,2.18360114098,2818313000000,20.5345153809,-4.73098754883,1.25335431099,2836169000000,10.9602661133,-15.0261230469,1.53326773643,2801165000000,30.9193115234,-27.1099853516,-0.993807911873,2824877000000,29.3945922852,-5.40440368652,-0.0338809378445,2802973000000,13.1439208984,-14.4227142334,-0.956625938416,2822253000000,33.5015258789,2.47134399414,-0.751319468021,2812901000000,11.2029724121,-16.9512634277,-3.30743145943,2824137000000,34.0891418457,-7.64503479004,-1.5010150671,2819617000000,81.9271850586,-14.5843811035,-2.10629010201,2805249000000,22.5219116211,-16.0126953125,-3.04830527306
2808697000000,46.9888000488,-35.8320007324,0.584402382374,2811485000000,25.7489624023,-19.2388305664,0.868561267853,2799745000000,53.4667663574,-34.2033691406,-2.22744441032,2808145000000,33.8987731934,-20.1194152832,2.91463971138,2813485000000,51.0522766113,-33.5914611816,1.98655605316,2818421000000,21.358581543,-4.41641235352,0.837044894695,2836173000000,10.7169494629,-15.2270202637,2.45364046097,2801165000000,29.8156738281,-27.0799865723,-0.913201153278,2824973000000,29.3421936035,-5.34716796875,-0.141596183181,2802973000000,13.7199707031,-13.9455566406,-1.21342360973,2822405000000,33.7905578613,2.75434875488,-0.780720293522,2813013000000,10.3654785156,-17.2751159668,-5.09332132339,2824137000000,31.9204101562,-7.44255065918,-1.27164936066,2819721000000,83.1688995361,-15.0500488281,-2.44594693184,2805357000000,21.4883117676,-15.66015625,-3.06066918373
