P1_time_percent,P1_error_X,P1_error_Y,P1_error_Angle,P2_time_percent,P2_error_X,P2_error_Y,P2_error_Angle,P3_time_percent,P3_error_X,P3_error_Y,P3_error_Angle,P4_time_percent,P4_error_X,P4_error_Y,P4_error_Angle,P5_time_percent,P5_error_X,P5_error_Y,P5_error_Angle
2812841000000,15.7972717285,-23.8965759277,1.83447039127,2815405000000,10.2152099609,-9.62438964844,0.48377263546,2803625000000,28.0686645508,-26.0001220703,0.145129770041,2812237000000,12.2822875977,-13.6787414551,0.334516316652,2817309000000,23.3315124512,-17.641784668,-1.84400129318
2813029000000,14.7996826172,-23.5743408203,1.4548279047,2815513000000,10.952911377,-9.67889404297,0.0104331346229,2803729000000,27.4928894043,-25.7968444824,0.173878625035,2812237000000,10.9695739746,-13.246963501,0.879748046398,2817401000000,23.9494018555,-17.6601257324,-2.21321868896
2813141000000,16.7501525879,-21.6011047363,4.81868934631,2815597000000,10.8073120117,-9.43730163574,-0.531045794487,2803841000000,25.4893188477,-25.243927002,0.481182783842,2812321000000,10.1427612305,-13.1366577148,1.07472920418,2817401000000,22.7244873047,-17.3795471191,-1.75694000721
2813265000000,15.4942321777,-22.5206604004,3.62207841873,2815597000000,9.20651245117,-8.89590454102,-0.0756136775017,2803941000000,26.0517578125,-24.7851257324,-0.0786121785641,2812405000000,9.44741821289,-13.1592712402,1.1961452961,2817505000000,21.7824401855,-17.0558776855,-1.07140541077
2813381000000,14.6855163574,-21.7769470215,3.52989411354,2815693000000,10.0199584961,-8.82670593262,-0.447002828121,2803941000000,25.6863708496,-25.2045898438,-0.653880655766,2812493000000,10.0032653809,-13.2984466553,0.82006663084,2817601000000,22.5810241699,-17.1453552246,-1.4576485157
2813381000000,12.428527832,-21.8099060059,2.85647416115,2815789000000,8.59426879883,-7.93043518066,0.0287199895829,2803941000000,24.7768859863,-24.6765441895,-0.886088430882,2812493000000,8.80099487305,-13.0456848145,1.15180325508,2817601000000,21.4442138672,-17.0782165527,-1.44348824024
2813477000000,12.3975524902,-21.7502441406,1.69046783447,2815869000000,9.27416992188,-7.89533996582,-0.348185539246,2804049000000,23.919921875,-24.1865234375,-0.901139080524,2812685000000,9.58068847656,-13.0209655762,0.750507831573,2817697000000,22.0608825684,-17.0159606934,-1.76961088181
2813477000000,11.9651794434,-22.3094177246,0.853153586388,2815997000000,9.21624755859,-7.78453063965,-0.775539815426,2804145000000,24.0235290527,-24.2486877441,-0.594254255295,2812685000000,9.33029174805,-13.5017547607,0.747590661049,2817805000000,21.6461486816,-16.7604980469,-1.84008610249
2813481000000,11.0398254395,-21.6992797852,0.784263849258,2815997000000,7.79452514648,-7.66468811035,-0.855382442474,2804145000000,22.8110046387,-23.3953857422,-0.206252172589,2812685000000,8.10906982422,-12.9372711182,1.51045930386,2817909000000,21.3784179688,-17.0668029785,-1.19091415405
2813573000000,10.3016967773,-21.4061584473,0.753722965717,2816089000000,8.22625732422,-7.46797180176,-1.27961802483,2804249000000,21.9302978516,-23.2427062988,-0.302180022001,2812825000000,8.91366577148,-12.8968963623,1.05454671383,2817909000000,19.8148803711,-16.3795471191,-0.558796703815
2813693000000,10.3059997559,-21.1517028809,0.139004126191,2816181000000,8.40707397461,-7.18037414551,-1.48041367531,2804345000000,22.462310791,-23.0480651855,-0.730876266956,2812825000000,8.6282043457,-13.3547821045,0.966951727867,2818001000000,20.702331543,-16.2889099121,-0.865673840046
2813801000000,9.84796142578,-20.6696472168,-0.227693542838,2816181000000,6.77548217773,-6.79182434082,-1.02639901638,2804453000000,21.7944946289,-23.3080444336,-1.23144471645,2812825000000,7.50244140625,-12.6803894043,1.32027673721,2818001000000,21.9549865723,-15.8812866211,-0.642128825188
2813801000000,7.96640014648,-20.4991455078,-0.579886078835,2816269000000,7.69171142578,-6.75221252441,-1.2587287426,2804453000000,20.269744873,-22.512878418,-0.437610864639,2812953000000,7.85836791992,-12.3590087891,0.948005139828,2818093000000,21.4596557617,-16.0656433105,-0.626846373081
2813901000000,6.53897094727,-20.1858215332,-0.324344158173,2816269000000,7.56182861328,-7.33258056641,0.235928788781,2804549000000,19.5693664551,-22.4334106445,-0.588822066784,2812953000000,6.26171875,-12.1157226562,1.09603106976,2818093000000,19.79296875,-15.7850189209,-0.777992010117
2813993000000,7.11651611328,-20.0651550293,-0.739947497845,2816393000000,7.81805419922,-6.83448791504,-0.126414760947,2804653000000,18.693939209,-22.1319885254,-0.347187519073,2813053000000,6.8244934082,-12.2661132812,0.676935911179,2818181000000,20.3447265625,-15.4447021484,-1.0875531435
2814089000000,6.3879699707,-20.4609985352,-0.865044236183,2816393000000,6.2307434082,-6.38186645508,0.449520081282,2804753000000,17.6956176758,-21.9898071289,-0.349930465221,2813141000000,6.64837646484,-12.1363372803,0.333036333323,2818281000000,20.499420166,-14.9691772461,-1.33124864101
2814185000000,5.97253417969,-19.6357116699,-1.24819540977,2816493000000,7.15322875977,-6.2765045166,-0.0666512921453,2804845000000,17.4868164062,-22.5491638184,-0.830673694611,2813141000000,5.21267700195,-11.8659820557,0.371014744043,2818373000000,20.139465332,-14.6813354492,-1.54462885857
2814277000000,4.12658691406,-19.0721435547,-1.35678935051,2816493000000,7.16204833984,-6.81607055664,-0.823356986046,2804845000000,16.7124328613,-21.9987792969,-0.916963219643,2813237000000,5.67553710938,-11.7770385742,0.0807152837515,2818481000000,19.736114502,-14.3688964844,-1.60041594505
2814361000000,4.24468994141,-18.8236083984,-1.67465746403,2816577000000,7.16250610352,-6.02238464355,-1.21275234222,2804949000000,17.8002929688,-21.3098449707,-2.76374316216,2813337000000,5.48986816406,-11.7300567627,-0.0980217307806,2818593000000,19.5221862793,-13.9102783203,-1.71087181568
2814361000000,2.97131347656,-18.3286743164,-1.08920478821,2816577000000,7.74111938477,-5.23301696777,-1.36662602425,2805053000000,16.7107543945,-22.1485595703,-4.25093173981,2813337000000,3.98513793945,-11.5002441406,0.0593742057681,2818689000000,19.3429260254,-13.5750274658,-1.79945278168
2814529000000,1.77221679688,-17.9458007812,-0.508125245571,2816665000000,7.01477050781,-5.19807434082,-1.72638189793,2805149000000,15.8132629395,-21.9888000488,-4.29517650604,2813445000000,2.8791809082,-11.167678833,0.116237737238,2818689000000,19.9469299316,-13.185043335,-0.762033879757
2814621000000,2.40249633789,-17.9916687012,-0.824750363827,2816665000000,6.41616821289,-5.63668823242,-1.6288831234,2805257000000,14.0908813477,-20.8659362793,-3.48807024956,2813529000000,3.41635131836,-11.1445617676,-0.252011686563,2818797000000,19.8496398926,-12.7422790527,-1.07408702374
2814621000000,1.23153686523,-17.7975769043,-0.76772236824,2816665000000,5.07339477539,-5.08709716797,-1.14991307259,2805365000000,14.1098632812,-21.124206543,-3.68089294434,2813529000000,2.35458374023,-10.8267211914,-0.216102451086,2818897000000,18.9987487793,-12.6791534424,-1.34153997898
2814717000000,0.681427001953,-17.8555297852,-1.03935801983,2816793000000,6.05975341797,-4.8035736084,-1.3664124012,2805365000000,13.2351379395,-20.5477294922,-2.91062831879,2813621000000,2.47369384766,-11.2187957764,-0.107737258077,2818997000000,18.7592773438,-12.3951416016,-1.36388528347
2814825000000,-0.0133056640625,-17.6074523926,-1.10665738583,2816793000000,7.06643676758,-4.24780273438,-1.35185110569,2805469000000,12.2608642578,-20.3124694824,-2.2234275341,2813717000000,1.10055541992,-10.3725280762,0.302553355694,2819101000000,18.2767944336,-12.1888885498,-1.64614021778
2814925000000,-0.463409423828,-18.5335693359,-1.21137738228,2816793000000,5.26580810547,-4.16314697266,-0.659749388695,2805569000000,11.5844421387,-20.0834655762,-2.27044057846,2813821000000,-0.122131347656,-9.95796203613,0.890370190144,2819197000000,17.8717956543,-11.9220275879,-1.85773301125
2815009000000,-0.597015380859,-18.1744384766,-1.62249362469,2816893000000,4.81549072266,-3.8050994873,-1.11305308342,2805669000000,11.3553771973,-21.1127624512,-3.06792235374,2813905000000,0.618591308594,-9.88941955566,0.445691406727,2819309000000,18.208984375,-11.1590576172,-1.66989099979
2815089000000,-2.88906860352,-17.5270996094,-1.01864051819,2816977000000,5.55740356445,-3.42022705078,-1.30013418198,2805669000000,10.4767456055,-20.1476135254,-2.64886069298,2813905000000,-0.431732177734,-9.72732543945,0.414622217417,2819417000000,17.3607177734,-11.2460327148,-1.84864664078
2815173000000,-3.6640625,-17.3190612793,-1.06822299957,2817137000000,5.58700561523,-3.30265808105,-1.54764127731,2805765000000,9.5485534668,-19.6058959961,-2.34399080276,2813997000000,0.183929443359,-9.50625610352,0.0613328181207,2819417000000,15.5610961914,-11.104598999,-1.53695571423
2815273000000,-2.79779052734,-17.3474731445,-1.38775658607,2817233000000,5.43707275391,-3.06240844727,-1.6009914875,2805845000000,9.53353881836,-19.9754333496,-2.89771604538,2814189000000,-0.242645263672,-9.25581359863,-0.193034723401,2819521000000,15.9778137207,-11.4320373535,-2.21396541595
2815349000000,-3.35256958008,-17.220916748,-1.67907464504,2817313000000,5.58892822266,-3.02522277832,-1.84551990032,2805949000000,8.91070556641,-19.8034667969,-2.96706104279,2814189000000,-1.98016357422,-8.82595825195,0.28698015213,2819521000000,14.8381652832,-10.9988555908,-2.02024054527
2815477000000,-4.03961181641,-17.2191772461,-1.18112361431,2817313000000,7.56915283203,-3.78764343262,-1.82303500175,2806053000000,7.89065551758,-20.100189209,-3.54611372948,2814297000000,-1.22857666016,-8.80160522461,-0.203913643956,2819629000000,14.244720459,-10.5218048096,-1.85578298569
2815477000000,-4.25128173828,-16.9393310547,-0.895761966705,2817397000000,6.49740600586,-2.91055297852,-1.90381169319,2806153000000,7.23330688477,-19.9689941406,-3.64413809776,2814301000000,-0.394866943359,-8.35934448242,-0.312099516392,2819725000000,15.8348999023,-9.6941986084,-1.92674291134
2815553000000,-4.97286987305,-16.7498474121,-1.29815495014,2817481000000,5.98526000977,-2.47392272949,-2.08900547028,2806257000000,6.31832885742,-19.4573364258,-3.73169445992,2814301000000,-1.96963500977,-8.44041442871,-0.261020302773,2819725000000,14.0258178711,-9.67863464355,-1.20475852489
2815553000000,-6.67822265625,-16.1605834961,-0.786468505859,2817601000000,5.86248779297,-2.14668273926,-2.19844579697,2806257000000,5.17819213867,-18.4304504395,-3.07464790344,2814433000000,-2.38604736328,-8.2501373291,-0.292049020529,2819821000000,15.2595214844,-9.69082641602,-1.34416174889
2815729000000,-6.94613647461,-15.791809082,0.384543627501,2817601000000,4.27047729492,-2.05274963379,-1.77396214008,2806361000000,4.98928833008,-19.0848388672,-3.85120224953,2814565000000,-2.47128295898,-7.69000244141,-0.638879477978,2819821000000,15.9190673828,-9.14714050293,-1.4443757534
2815729000000,-7.92538452148,-15.5803527832,0.873953938484,2817701000000,5.00930786133,-1.86451721191,-1.95886516571,2806361000000,4.05813598633,-18.4614562988,-4.33954238892,2814565000000,-3.80709838867,-7.44868469238,-0.503278076649,2819933000000,15.5389709473,-9.17520141602,-1.76914644241
2815821000000,-6.99627685547,-15.3648681641,0.422122567892,2817701000000,3.80651855469,-1.61178588867,-1.65066766739,2806461000000,3.35034179688,-18.0659790039,-3.92857789993,2814677000000,-3.12405395508,-7.23500061035,-0.929938256741,2819945000000,15.9846496582,-8.99546813965,-1.37497806549
2815821000000,-8.11151123047,-15.1557922363,0.47019085288,2817793000000,3.24594116211,-1.13844299316,-1.60161709785,2806561000000,3.2705078125,-19.077331543,-4.90156316757,2814677000000,-4.42028808594,-6.97557067871,-0.677639842033,,,,
2815905000000,-7.64538574219,-15.0770568848,0.268339395523,2817905000000,2.9850769043,-0.89533996582,-1.62684237957,2806561000000,2.46859741211,-18.141418457,-4.38099145889,2814773000000,-3.73510742188,-6.94111633301,-0.932894527912,,,,
2816001000000,-7.771484375,-15.0236663818,-0.157425746322,2818013000000,5.49542236328,0.31689453125,-1.37170791626,2806661000000,1.36004638672,-17.6591186523,-3.5710849762,2814773000000,-2.84735107422,-6.61027526855,-0.948144137859,,,,
2816001000000,-8.34020996094,-15.6130371094,0.283281981945,2818013000000,3.9264831543,0.107711791992,-0.896811664104,2806757000000,0.663452148438,-17.4493103027,-3.62060594559,2814877000000,-3.08486938477,-6.39016723633,-1.00079953671,,,,
2816001000000,-9.49755859375,-15.0694580078,0.157723620534,2818125000000,5.68469238281,0.446548461914,-0.885587453842,2806857000000,-0.0331420898438,-17.2395019531,-3.67012691498,2814969000000,-4.35266113281,-6.47409057617,-1.44086778164,,,,
2816097000000,-10.0361022949,-14.9057312012,0.178943783045,2818229000000,6.33990478516,0.680725097656,-0.719293057919,2806949000000,0.122863769531,-17.4957275391,-3.28656339645,2814969000000,-6.69107055664,-5.72705078125,-0.248899906874,,,,
2816193000000,-10.5746459961,-14.7420043945,0.200163945556,2818229000000,4.46340942383,0.248001098633,-0.395224362612,2807053000000,-1.05841064453,-18.2122802734,-3.46626543999,2815057000000,-5.82632446289,-6.07518005371,-0.621944248676,,,,
2816281000000,-11.291229248,-13.575881958,0.217472761869,2818341000000,4.35995483398,0.464248657227,-0.352426379919,2807157000000,-1.93167114258,-18.4494018555,-1.4116165638,2815141000000,-5.56838989258,-6.21257019043,-0.868002772331,,,,
2816369000000,-10.1880493164,-13.7663269043,-0.404401957989,2818453000000,4.25653076172,0.680480957031,-0.309628397226,2807261000000,-3.57934570312,-17.3746032715,-0.633435487747,2815241000000,-8.08157348633,-5.45391845703,0.160822317004,,,,
2816457000000,-10.5975952148,-13.5570220947,-0.419299066067,2818573000000,6.2532043457,0.951629638672,-0.0784870535135,2807357000000,-4.54266357422,-17.1605834961,-0.420237600803,2815333000000,-7.32180786133,-5.68955993652,-0.207020863891,,,,
2816613000000,-10.3028869629,-12.9430541992,-1.03465628624,2818573000000,6.14709472656,0.299072265625,-0.0317932330072,2807465000000,-4.11196899414,-17.1663513184,-0.628293275833,2815421000000,-7.38311767578,-5.79769897461,-0.520070552826,,,,
2816613000000,-10.8509521484,-13.3036499023,-1.40582978725,2818689000000,6.86975097656,1.13697814941,-0.279515296221,2807465000000,-4.42642211914,-17.7722473145,-1.00672769547,2815421000000,-8.9621887207,-5.68592834473,-0.0405181199312,,,,
2816613000000,-11.8823242188,-12.7580718994,-1.51058292389,2818693000000,6.33554077148,0.5439453125,-0.675345778465,2807465000000,-5.53173828125,-17.2559509277,-0.551700055599,2815517000000,-8.35095214844,-5.65455627441,-0.612016141415,,,,
2816721000000,-12.4932556152,-12.143737793,-1.47757530212,2818693000000,3.82015991211,3.59759521484,1.19403874874,2807549000000,-6.24298095703,-16.7700805664,-0.519689619541,2815517000000,-9.5950012207,-5.49188232422,-0.672299265862,,,,
2816841000000,-12.3115539551,-12.2203216553,-0.766385138035,2818801000000,6.40298461914,2.41384887695,0.775946736336,2807641000000,-7.0500793457,-16.5746459961,-0.380855292082,2815613000000,-10.0576477051,-5.35469055176,-0.696004629135,,,,
2816841000000,-12.9536132812,-11.3146057129,-0.116395294666,2818893000000,5.78436279297,2.63510131836,0.431459307671,2807749000000,-7.88317871094,-16.5516662598,-0.269093036652,2815713000000,-9.37100219727,-5.35862731934,-0.99637311697,,,,
2816933000000,-13.3629760742,-11.0256500244,-0.0991818234324,2818969000000,7.49285888672,2.75901794434,0.130083009601,2807853000000,-8.77893066406,-16.5168151855,-0.134415656328,2815713000000,-11.1175537109,-4.7078704834,0.0335145741701,,,,
2817029000000,-11.8155212402,-10.6381225586,-0.507872402668,2819101000000,8.4494934082,2.81497192383,-0.221088767052,2807953000000,-8.90728759766,-17.4499206543,1.28113377094,2815817000000,-10.2823791504,-4.9358215332,-0.32351359725,,,,
2817129000000,-11.5167541504,-10.2068939209,-0.92046558857,2819181000000,8.9997253418,2.94827270508,-0.532732546329,2807953000000,-9.74154663086,-16.7995910645,1.73768806458,2815817000000,-11.7446899414,-4.65901184082,0.265146404505,,,,
2817225000000,-11.5376586914,-9.81958007812,-1.24482738972,2819181000000,7.26095581055,3.07214355469,-1.20674753189,2808061000000,-9.83013916016,-17.6756286621,1.3582662344,2815913000000,-12.2101745605,-4.51063537598,0.298059552908,,,,
2817225000000,-10.9098205566,-9.00469970703,-2.26908254623,2819261000000,8.7702331543,2.9112701416,-1.48961174488,2808061000000,-10.4929504395,-17.0767822266,1.32120800018,2816001000000,-10.8855895996,-4.13066101074,-0.363123804331,,,,
2817313000000,-11.3421630859,-9.21293640137,-2.40607094765,2819261000000,7.50491333008,3.28413391113,-1.26532793045,2808161000000,-10.2881164551,-17.3684082031,1.078520298,2816001000000,-12.2487182617,-3.82249450684,-0.400408625603,,,,
2817425000000,-11.3460998535,-9.38151550293,-1.68392121792,2819413000000,9.09368896484,3.19325256348,-1.5261837244,2808161000000,-11.1754150391,-16.7600402832,1.30714321136,2816101000000,-11.2763671875,-3.87677001953,-0.630573987961,,,,
2817525000000,-11.6072692871,-8.72360229492,-1.91141533852,2819517000000,7.45352172852,4.20545959473,-1.83139050007,2808253000000,-12.0510559082,-16.4862365723,1.7582552433,2816265000000,-11.3025817871,-3.80278015137,-1.07111477852,,,,
2817609000000,-11.7268066406,-8.32403564453,-2.21955323219,2819625000000,9.5576171875,3.4229888916,-2.12683057785,2808349000000,-11.1167297363,-16.7887878418,1.56335496902,2816265000000,-12.6836547852,-3.48213195801,-0.713255226612,,,,
2817629000000,-11.1488342285,-7.91177368164,-2.34404325485,2819729000000,10.6714172363,3.83724975586,-2.24533176422,2808349000000,-11.9562988281,-16.6058959961,1.52236235142,2816353000000,-11.252166748,-2.83058166504,-0.566005587578,,,,
2817641000000,-13.3514404297,-7.76782226562,-1.62065899372,2819729000000,10.2277526855,3.30075073242,-2.21267271042,2808449000000,-12.7225952148,-16.4118041992,1.67443871498,2816353000000,-13.4635009766,-2.6270904541,0.435936123133,,,,
,,,,2819729000000,8.83337402344,4.48085021973,-1.88625812531,2808541000000,-12.7085571289,-17.1176452637,1.13493835926,2816453000000,-11.5440673828,-2.44859313965,0.35360789299,,,,
,,,,2819837000000,10.4548034668,4.24548339844,-2.00510239601,2808541000000,-13.7297973633,-16.6849060059,1.52427661419,2816453000000,-13.4984130859,-2.34310913086,0.877203822136,,,,
,,,,2819837000000,8.84588623047,4.85591125488,-1.84897112846,2808621000000,-14.2623596191,-16.6352233887,1.62580919266,2816549000000,-12.3557128906,-2.83680725098,0.291147828102,,,,
,,,,2819933000000,8.47393798828,5.18139648438,-1.29608798027,2808709000000,-13.2929992676,-16.3201293945,1.09286761284,2816549000000,-13.987701416,-2.16291809082,1.15044105053,,,,
,,,,2820021000000,10.6590881348,4.94407653809,-1.45040428638,2808709000000,-14.6123657227,-15.8725280762,1.36591231823,2816653000000,-12.5471191406,-2.53260803223,0.666738510132,,,,
,,,,2820021000000,10.8533325195,3.98461914062,-1.46485769749,2808805000000,-14.1229553223,-16.2041320801,0.932283461094,2816745000000,-11.9301452637,-2.25584411621,0.264771252871,,,,
,,,,2820117000000,11.8121032715,4.83961486816,-1.60802674294,2808805000000,-15.1088867188,-16.0487976074,0.900761842728,2816845000000,-11.2247619629,-1.46463012695,0.161194548011,,,,
,,,,2820121000000,9.94467163086,5.67825317383,-1.55095863342,2808909000000,-14.5456542969,-15.9233398438,0.517519235611,2816845000000,-13.0731506348,-1.48828125,0.0515211112797,,,,
,,,,2820201000000,11.6714477539,5.73318481445,-1.68034243584,2808909000000,-14.9899902344,-15.1084747314,2.07655239105,2816945000000,-13.888671875,-1.24113464355,-0.078925140202,,,,
,,,,2820201000000,9.69781494141,6.35731506348,-0.722478151321,2809001000000,-15.8097229004,-15.0720062256,3.12567877769,2817049000000,-12.5846557617,-1.05201721191,-0.384557932615,,,,
,,,,2820273000000,12.0304260254,6.07141113281,-0.943716585636,2809001000000,-16.6806945801,-15.0519561768,3.0030002594,2817049000000,-11.6312561035,-0.500610351562,-0.614418685436,,,,
,,,,2820273000000,10.6162109375,6.20370483398,-0.750975549221,2809089000000,-15.8912658691,-14.9381866455,2.13185143471,2817049000000,-13.8168945312,-0.354843139648,0.245163232088,,,,
,,,,2820401000000,12.5902404785,6.46772766113,-0.946632444859,2809089000000,-17.2822875977,-14.8184356689,2.29461789131,2817149000000,-12.777557373,-0.632705688477,0.0147192552686,,,,
,,,,2820401000000,12.5023803711,5.66645812988,-0.800325810909,2809221000000,-16.4676208496,-14.9483947754,1.68318796158,2817249000000,-12.4651489258,-0.402359008789,-0.602069139481,,,,
,,,,2820481000000,13.3800964355,6.53311157227,-1.05789732933,2809221000000,-16.6043701172,-15.4409790039,1.40772283077,2817357000000,-12.5230102539,-0.225738525391,-0.633591532707,,,,
,,,,2820481000000,11.2379150391,7.05514526367,-1.17887318134,2809325000000,-16.556640625,-15.0079803467,0.887729048729,2817469000000,-12.580871582,-0.0491180419922,-0.665113925934,,,,
,,,,2820641000000,13.10546875,7.0796661377,-1.35842168331,2809417000000,-16.938079834,-14.6711578369,0.413345634937,2817577000000,-11.6869506836,0.335220336914,-0.689415752888,,,,
,,,,2820725000000,13.8758239746,7.09225463867,-1.55956840515,2809417000000,-18.487121582,-14.3177185059,0.582547545433,2817681000000,-10.8679504395,1.14750671387,-0.502499222755,,,,
,,,,2820725000000,11.8363952637,7.33683776855,-1.45936357975,2809521000000,-17.838104248,-14.3856658936,0.0759260058403,2817789000000,-10.307434082,1.41395568848,-0.376142412424,,,,
,,,,2820817000000,13.6651306152,7.39891052246,-1.52642297745,2809521000000,-18.9943847656,-14.3082885742,-0.0568630509079,2817789000000,-12.8885192871,1.51119995117,0.179766491055,,,,
,,,,2820905000000,14.4328613281,7.61338806152,-1.66689038277,2809625000000,-19.3728942871,-14.2012786865,-0.106004573405,2817881000000,-12.9999389648,1.74684143066,0.200472190976,,,,
,,,,2820997000000,14.837310791,7.83720397949,-1.76294219494,2809725000000,-18.646484375,-13.8499298096,-0.504883050919,2817961000000,-10.8746032715,2.24461364746,-0.455430865288,,,,
,,,,2820997000000,16.0093078613,8.26623535156,-2.54437017441,2809725000000,-20.0111999512,-13.5862731934,-0.407019048929,2817961000000,-12.5239562988,2.00984191895,-0.471255302429,,,,
,,,,2821081000000,15.4121704102,8.06880187988,-2.64681482315,2809809000000,-19.4677429199,-13.2818603516,-0.753052651882,2818065000000,-11.0700378418,2.52557373047,-0.223606273532,,,,
,,,,2821081000000,16.232635498,8.95083618164,-2.26227760315,2809809000000,-20.7238769531,-12.8877716064,-0.593583881855,2818153000000,-11.0167541504,2.38334655762,-0.578379750252,,,,
,,,,2821081000000,13.1243896484,9.75093078613,-2.04046440125,2809925000000,-21.1059875488,-12.7112884521,-0.656127393246,2818265000000,-12.4384765625,2.89476013184,-0.519265174866,,,,
,,,,2821173000000,14.4826660156,8.8547668457,-2.10183429718,2810053000000,-19.724029541,-12.541015625,-1.09695839882,2818373000000,-12.6494140625,3.23251342773,-0.410497516394,,,,
,,,,2821305000000,15.056060791,8.93629455566,-2.14291787148,2810153000000,-19.7762145996,-12.2605285645,-1.33102738857,2818481000000,-12.6052856445,3.43333435059,-0.373766899109,,,,
,,,,2821305000000,14.7708129883,8.23484802246,-1.59022772312,2810245000000,-20.2158203125,-12.0243530273,-1.47606408596,2818569000000,-10.7727355957,3.51412963867,-0.586162209511,,,,
,,,,2821305000000,12.4519042969,9.05461120605,-1.03922331333,2810249000000,-21.7600097656,-11.7151794434,-1.27507388592,2818569000000,-11.9215698242,3.71586608887,-0.359785825014,,,,
,,,,2821397000000,14.2975158691,9.10803222656,-1.18114113808,2810333000000,-22.5110473633,-11.4196624756,-1.27144467831,2818665000000,-10.3629150391,3.74566650391,-0.731655061245,,,,
,,,,2821397000000,12.496887207,9.40802001953,-1.21196722984,2810433000000,-21.852722168,-11.7807159424,-0.139400556684,2818665000000,-10.388671875,3.03889465332,-1.1050465107,,,,
,,,,2821485000000,14.2557373047,9.3858795166,-1.33530819416,2810433000000,-22.6500549316,-11.1615447998,0.226467609406,2818761000000,-10.1612243652,3.06158447266,-1.30192351341,,,,
,,,,2821581000000,14.8956298828,9.19032287598,-1.47534322739,2810541000000,-23.4451599121,-10.6558837891,0.602797865868,2818761000000,-11.5049743652,4.26383972168,-0.444527864456,,,,
,,,,2821669000000,15.2579345703,9.16246032715,-1.61913263798,2810649000000,-22.3649291992,-10.2795410156,0.133539408445,2818857000000,-9.54644775391,4.63334655762,-0.676099538803,,,,
,,,,2821849000000,16.0961914062,9.40231323242,-1.59938657284,2810757000000,-22.6129760742,-10.0391082764,0.140047118068,2818857000000,-10.6191711426,5.08721923828,-0.608596146107,,,,
,,,,2821849000000,17.2788085938,10.2021179199,-1.26804482937,2810853000000,-22.4844665527,-9.36962890625,-0.326616257429,2818937000000,-8.78536987305,4.98188781738,-0.777631819248,,,,
,,,,2821849000000,14.0692749023,10.0218048096,-1.12702715397,2810853000000,-24.0723266602,-8.8770904541,0.264209777117,2819029000000,-7.84490966797,4.95426940918,-1.00118708611,,,,
,,,,2821941000000,15.2799072266,9.02352905273,-1.31270551682,2810937000000,-23.1386108398,-8.93905639648,-0.182413741946,2819109000000,-7.07281494141,5.28825378418,-1.18929767609,,,,
,,,,2821941000000,13.330657959,9.51225280762,-1.23235249519,2810941000000,-23.3916015625,-9.50630187988,-0.424204945564,2819109000000,-8.48260498047,5.66371154785,-0.802190184593,,,,
,,,,2822049000000,16.0871582031,9.66790771484,-1.82033312321,2810941000000,-24.482421875,-8.87477111816,-0.222706004977,2819333000000,-8.31140136719,5.88520812988,-0.817950606346,,,,
,,,,2822137000000,16.2358398438,9.60444641113,-1.91214847565,2811021000000,-23.4882202148,-8.55854797363,-0.523015081882,2819469000000,-5.91418457031,6.47618103027,-1.09526360035,,,,
,,,,2822137000000,13.7218322754,10.0867767334,-1.63361489773,2811129000000,-25.008392334,-7.80000305176,-0.100506074727,2819589000000,-4.98526000977,6.74029541016,-1.51434981823,,,,
,,,,2822221000000,15.387298584,10.1129608154,-1.65944766998,2811221000000,-25.3153076172,-7.51557922363,-0.10320623219,2819589000000,-3.80819702148,7.38078308105,-1.83908677101,,,,
,,,,2822221000000,13.2219543457,10.2524871826,-0.932753682137,2811317000000,-24.2691040039,-7.47665405273,-0.524685144424,2819589000000,-5.58847045898,7.12933349609,-1.54234147072,,,,
,,,,2822309000000,15.424987793,9.83473205566,-1.04673397541,2811317000000,-24.8487854004,-8.25015258789,-0.448760002851,2819693000000,-4.41958618164,7.05059814453,-1.74835705757,,,,
,,,,2822309000000,15.2604370117,8.28344726562,-0.626875579357,2811409000000,-24.5427856445,-7.40986633301,-0.659454643726,2819693000000,-5.98596191406,7.41844177246,-2.10625100136,,,,
,,,,2822309000000,17.3635253906,10.1094818115,-0.295523494482,2811409000000,-25.7516784668,-6.82791137695,-0.491834819317,2819805000000,-3.9821472168,7.38217163086,-2.14986085892,,,,
,,,,2822397000000,17.011505127,9.93818664551,-0.541945695877,2811521000000,-26.3027954102,-6.18344116211,-0.209402158856,2819909000000,-2.8337097168,7.77505493164,-2.20700645447,,,,
,,,,2822401000000,18.0653076172,10.9303283691,-0.408820420504,2811621000000,-24.6825561523,-5.66622924805,-0.108971521258,2819909000000,-4.18493652344,8.10342407227,-1.67983114719,,,,
,,,,2822489000000,17.372833252,10.3547363281,-0.657095491886,2811621000000,-26.0678405762,-5.57542419434,0.156435146928,2820009000000,-2.66854858398,8.05097961426,-1.89026749134,,,,
,,,,2822489000000,14.4066162109,10.8124847412,-0.641551613808,2811729000000,-25.4680480957,-5.44325256348,-0.255483418703,2820113000000,-1.6037902832,8.28826904297,-1.97486400604,,,,
,,,,2822577000000,16.3264465332,10.4987792969,-0.821270108223,2811817000000,-25.2767028809,-5.05859375,-0.515148103237,2820237000000,-0.881408691406,8.53132629395,-2.03596639633,,,,
,,,,2822577000000,15.9604492188,9.09391784668,-1.05472493172,2811817000000,-26.9579467773,-4.63812255859,0.0142953498289,2820237000000,-2.62454223633,8.79328918457,-1.53268897533,,,,
