1_time_percent,1_error_X,1_error_Y,1_error_Angle,2_time_percent,2_error_X,2_error_Y,2_error_Angle,3_time_percent,3_error_X,3_error_Y,3_error_Angle,4_time_percent,4_error_X,4_error_Y,4_error_Angle
1.5439381449743852e+18,20.4115905762,-35.3651275635,-0.76930898428,1.5439385064328056e+18,-48.2518310547,-17.7594604492,0.707132577896,1544027879436301020,-3.51812744141,37.9994812012,-26.2442760468,1.5440286544962202e+18,-11.0786590576,24.475944519,1.31821644306
1.54393814510786e+18,15.4410095215,-34.206817627,-0.384935051203,1.5439385065434401e+18,-40.4487915039,-18.2942199707,-0.436436146498,1544027879698698089,-1.15010070801,35.794052124,-27.2882900238,1.5440286545746785e+18,-16.1972045898,23.3855819702,1.60379683971
1.5439381452793126e+18,17.183303833,-35.445602417,-2.86556506157,1.5439385066343928e+18,-50.895690918,-17.2016906738,0.716113567352,1544027880319495471,1.21792602539,33.5886230469,-28.3323040009,1.5440286546639939e+18,-14.6026306152,26.4923324585,2.38475131989
1.5439381454044577e+18,19.9404296875,-37.1176300049,-3.88019680977,1.5439385067432356e+18,-56.4027709961,-17.4841766357,0.614227235317,1544027880403819236,-11.7776031494,72.6594085693,-10.0540885925,1.5440286546640317e+18,-13.2757873535,27.4219665527,2.30021572113
1.5439381455209708e+18,14.1019287109,-34.3580169678,0.17149092257,1.543938506874329e+18,-53.1411437988,-23.9054718018,-3.08343958855,1544027880525590974,-12.4667053223,74.5557861328,-10.9719820023,1.5440286547336097e+18,-11.1687316895,25.9826660156,2.29873299599
1.543938145522181e+18,13.7403717041,-33.4721679688,0.794186353683,1.5439385068756104e+18,-50.1114349365,-24.6139831543,5.68828630447,1544027880646679118,-3.22283935547,73.3318023682,-10.4621305466,1.5440286547342354e+18,-12.197479248,25.3407058716,1.78704941273
1.5439381456603297e+18,16.1651916504,-36.2006988525,2.04847478867,1.5439385070089185e+18,-44.432800293,-20.4550476074,4.49661779404,1544027880882652973,1.65272521973,74.0539245605,-9.61090373993,1.5440286547398313e+18,-13.8069915771,26.1307525635,0.322286605835
1.5439381457616102e+18,12.9305419922,-33.941192627,1.53378164768,1.5439385071780198e+18,-40.8521881104,-19.277130127,5.23493862152,1544027883042629167,6.52828979492,74.7760620117,-8.75967788696,1.5440286548117243e+18,-17.681640625,24.2018508911,0.321133315563
1.5439381457623452e+18,13.6054992676,-33.7024078369,2.55114722252,1.5439385073114132e+18,-39.3430175781,-20.4083404541,-1.01898789406,1544027883294116312,11.4038543701,75.4981842041,-7.90845108032,1.544028654813222e+18,-19.6778106689,23.7084884644,3.30842399597
1.5439381458893624e+18,13.2894592285,-33.2422180176,3.00469350815,1.543938507446872e+18,-36.5904846191,-20.1535186768,-1.69325304031,1544027883463957943,16.2794189453,76.2203063965,-7.05722427368,1.5440286548137065e+18,-20.8514099121,23.1592788696,1.46701002121
1.5439381460264525e+18,14.4362640381,-32.0439758301,1.94880449772,1.54393850758117e+18,-32.9398956299,-17.3803863525,0.0540774576366,1544027883817683306,21.1549835205,76.9424362183,-6.20599794388,1.5440286549530975e+18,-18.2908630371,25.6625518799,3.55312228203
1.5439381461251308e+18,8.36663818359,-30.3592681885,0.118172541261,1.5439385076950684e+18,-35.326675415,-16.2385864258,5.62518644333,1544027883995260103,26.0305480957,77.66456604,-5.35477161407,1.5440286549544476e+18,-16.2910308838,26.8731307983,2.87714576721
1.543938146253166e+18,9.73748779297,-29.3168792725,2.02901506424,1.5439385078053834e+18,-32.4861755371,-14.096206665,6.12361621857,1544027884577134237,30.9061126709,78.3866882324,-4.50354480743,1.5440286550203574e+18,-17.6588897705,24.8773651123,-4.79029655457
1.543938146388645e+18,5.84573364258,-31.9822387695,1.14333343506,1.543938507926683e+18,-28.2443084717,-19.7086486816,6.159927845,1544027884677288713,-33.6660003662,62.3348503113,-10.1430692673,1.5440286550211018e+18,-19.9211730957,24.0803604126,-2.60385847092
1.543938146512067e+18,3.62254333496,-30.5879211426,2.16528439522,1.5439385079267233e+18,-26.9075164795,-22.7783050537,3.86762571335,1544027884753454222,-35.4589996338,63.0093231201,-9.72815608978,1.544028655021861e+18,-18.9801635742,24.7960205078,-1.67814743519
1.5439381466738578e+18,0.0148773193359,-26.4020690918,1.25975286961,1.5439385080505467e+18,-21.8151397705,-17.0399017334,2.66704177856,1544027884843690498,-38.9199829102,62.6556892395,-9.61009693146,1.5440286550977329e+18,-18.9808502197,25.3147888184,0.0630854517221
1.54393814667422e+18,0.156112670898,-25.8104248047,7.12652158737,1.5439385081423532e+18,-25.3929901123,-11.4611968994,1.79368114471,1544027884949691567,-37.1122741699,50.0194854736,-10.8005104065,1.5440286552162586e+18,-15.7128143311,23.1640014648,2.56687545776
1.5439381468300762e+18,2.26025390625,-30.4267120361,4.37271928787,1.5439385082727178e+18,-25.4532928467,-7.77444458008,1.4194214344,1544027884950489497,-38.4557342529,48.7422943115,-11.0358123779,1.544028655217666e+18,-16.5231323242,22.9256210327,1.26741886139
1.5439381470426957e+18,-6.2142791748,-29.7802886963,3.17718243599,1.543938508369895e+18,-22.4922027588,-12.6398468018,2.25203585625,1544027885048377645,-50.5362701416,51.5044250488,-11.2433958054,1.5440286552177505e+18,-15.3895111084,22.7062759399,0.768214821815
1.5439381471950648e+18,-5.7359161377,-28.1449279785,0.0864762440324,1.5439385083713623e+18,-22.1682891846,-14.6114654541,-0.0295120291412,1544027885139545811,-63.6405792236,57.1767082214,-13.6584405899,1.5440286553048566e+18,-11.8070526123,27.0895767212,0.60232001543
1.5439381473826158e+18,-6.69602966309,-22.0884399414,0.0381456650794,1.5439385085276163e+18,-21.8331298828,-7.37435913086,2.09791994095,1544027885224447293,-71.6804962158,53.4711227417,-13.8933038712,1.5440286553058273e+18,-14.4922332764,27.1239242554,-1.00869858265
1.5439381473834414e+18,-5.88838195801,-20.756652832,-0.770356357098,1.5439385086385144e+18,-21.5765991211,-5.12299346924,8.24154949188,1544027885226505492,-74.3362579346,51.7232131958,-12.0952920914,1.5440286553743626e+18,-15.4411010742,25.4617004395,-0.187006950378
1.5439381474959913e+18,-12.3408050537,-18.4501342773,-0.582354128361,1.5439385088222676e+18,-21.175994873,-8.79417419434,7.39183950424,1544027885359458326,-70.9238739014,47.4620437622,-10.6856040955,1.5440286553763136e+18,-16.9481811523,25.0084838867,0.407505273819
1.5439381476854597e+18,-15.7736358643,-16.1273498535,-0.995705187321,1.543938508963807e+18,-20.7819213867,-9.33018493652,8.20861434937,1544027885442499820,-76.213684082,41.1222686768,-11.9796276093,1.544028655376418e+18,-15.733505249,24.9843597412,1.26561057568
1.543938147798583e+18,-15.7714996338,-15.6511993408,-4.39081573486,1.5439385090961592e+18,-18.7232666016,-11.7570037842,2.83034300804,1544027885557743329,-80.4132385254,34.825958252,-11.7410554886,1.5440286554783785e+18,-14.2391204834,26.1326217651,2.57084679604
1.543938147800664e+18,-14.6817321777,-16.1093292236,-3.63222980499,1.5439385092145876e+18,-17.0921478271,-11.9284515381,0.159594774246,1544027885633782961,-85.6739501953,31.8951721191,-11.6939754486,1.5440286554791974e+18,-13.6889343262,27.2995681763,3.1887485981
1.5439381479651126e+18,-13.0311584473,-12.6851806641,1.87145650387,1.5439385092146258e+18,-18.9303588867,-11.8929595947,-0.468202620745,1544027885634770435,-87.4238586426,32.5005340576,-8.7337770462,1.544028655566444e+18,-9.44850158691,28.0925369263,2.35716867447
1.5439381480500155e+18,-10.0711669922,-11.298538208,1.96666932106,1.5439385094020142e+18,-11.6160888672,-12.9067993164,-1.90373873711,1544027885716248779,-86.5295562744,27.1481399536,-8.87244796753,1.544028655567787e+18,-10.0023498535,27.4933395386,-0.387821555138
1.5439381482039662e+18,-11.791229248,-7.14269256592,1.94971227646,1.543938509509936e+18,-15.1094970703,-9.12802124023,-3.89611721039,1544027885842736384,-87.575592041,23.5650787354,-8.39277839661,1.5440286556424543e+18,-11.2592926025,28.6712188721,-3.78073358536
1.5439381482051738e+18,-11.3833618164,-7.1110458374,1.47472429276,1.5439385095106947e+18,-13.9725799561,-7.65883636475,-2.28773355484,1544027885952799644,-92.2115478516,10.2786026001,-8.99664497375,1.544028655727225e+18,-8.68223571777,30.0665435791,-5.33968782425
1.5439381483134705e+18,-12.6431427002,-9.44424438477,2.15146660805,1.543938509619609e+18,-20.5674285889,-4.5555267334,-4.63445234299,1544027886068220572,-94.4838104248,7.6993637085,-8.50199508667,1.54402865581918e+18,-6.41423034668,30.7184753418,-3.72815060616
1.54393814831573e+18,-12.2677612305,-11.1152801514,5.99986028671,1.5439385097524252e+18,-23.6784820557,-2.21376800537,-5.59398841858,1544027886257408721,-103.056854248,3.95167541504,-7.86373996735,1.5440286558204636e+18,-7.75428771973,30.3130111694,-2.00021886826
1.5439381483175114e+18,-9.80308532715,-12.5476531982,0.462577939034,1.5439385098871967e+18,-22.6691741943,3.19947052002,-5.92345333099,1544027886395683806,-107.090454102,-6.23948669434,-7.90096712112,1.5440286559074655e+18,-9.40744018555,29.802230835,-10.2535943985
1.5439381484499052e+18,-10.7067871094,-10.6997833252,0.461055219173,1.5439385100043607e+18,-23.821762085,8.74587249756,-8.60464954376,1544027886523523350,-109.898345947,-10.5873565674,-5.64250850677,1.5440286559958973e+18,-5.95066833496,31.8375015259,-13.8983049393
1.54393814857763e+18,-9.0355682373,-11.0637664795,1.61618554592,1.5439385100054113e+18,-23.2190093994,8.80331420898,-8.39091014862,1544027886528272842,-109.0730896,-11.0501098633,-7.63014221191,1.5440286559976632e+18,-6.85508728027,32.8862457275,-9.22692871094
1.543938148579607e+18,-10.3184356689,-10.6779327393,1.00782763958,1.5439385101419804e+18,-25.2066650391,17.5456771851,-4.68694210052,1544027886672634150,-110.252380371,-11.3684539795,-9.06959342957,1.5440286560545539e+18,-5.40898132324,30.7634735107,-6.45301437378
1.5439381486869827e+18,-8.53804016113,-10.4000396729,-0.785564363003,1.5439385102444818e+18,-26.3845214844,23.1317977905,-4.6434969902,1544027886817082251,-110.007049561,-14.5556945801,-6.79295396805,1.5440286561376215e+18,1.42031860352,29.6738815308,-1.10115456581
1.5439381488208374e+18,-5.17846679688,-10.0689697266,-0.487617880106,1.5439385103776553e+18,-25.6337127686,26.6268463135,-5.0055270195,1544027886817752720,-110.563598633,-15.5840606689,-8.14610958099,1.5440286561384072e+18,4.23352050781,29.7674026489,0.835938751698
1.5439381489453056e+18,-4.7470703125,-9.84973144531,-0.100340142846,1.5439385104668362e+18,-30.5531616211,30.2522888184,2.67224287987,1544027887169213629,-112.011566162,-19.5721282959,-10.3156862259,1.544028656216036e+18,1.80990600586,27.977394104,2.44517064095
1.5439381489461368e+18,-3.71513366699,-10.256072998,3.47785758972,1.5439385104678106e+18,-30.3678894043,30.3318481445,-1.20037078857,1544027887309232159,-112.451690674,-27.5805969238,-7.87663841248,1.5440286562968323e+18,-1.80923461914,30.7667388916,3.92285490036
1.5439381491431311e+18,3.73826599121,-15.2652587891,1.08522045612,1.543938510594032e+18,-27.1827545166,33.8348083496,-0.796895027161,1544027887310107007,-111.526977539,-29.7164001465,-9.41724586487,1.544028656297501e+18,-4.59527587891,31.0160064697,-3.32282114029
1.543938149144397e+18,7.29479980469,-16.2787017822,-0.402016937733,1.5439385107281874e+18,-25.8356323242,38.8325881958,-2.091329813,1544027887454466898,-110.574798584,-29.4240722656,-7.90945386887,1.5440286563742085e+18,0.909484863281,28.6061630249,-0.471497446299
1.5439381492383432e+18,11.6923675537,-14.4479827881,2.21114826202,1.5439385108669537e+18,-24.626373291,42.7625732422,-2.04437541962,1544027887516684892,-110.2421875,-32.4380645752,-3.47419285774,1.5440286564597635e+18,-1.81527709961,29.6019821167,-2.32424521446
1.5439381493801964e+18,10.254196167,-11.1487579346,0.792001903057,1.5439385109708221e+18,-18.1148071289,44.5165786743,-2.98351311684,1544027887517415904,-109.473754883,-33.6086883545,-4.00518369675,1.5440286564611187e+18,-3.89210510254,29.8188323975,0.0323902070522
1.5439381493809216e+18,10.8516235352,-11.0915527344,-0.493457615376,1.543938510971646e+18,-19.1622467041,43.8111724854,-6.58573818207,1544027887714739391,-111.652893066,-38.9562225342,-2.94041657448,1.5440286565407777e+18,-4.71722412109,30.5961608887,2.10218596458
1.5439381495063337e+18,13.266784668,-7.64346313477,-3.50598835945,1.5439385111137787e+18,-23.1384887695,45.8855819702,-6.61117219925,1544027887832876488,-112.476226807,-42.5555877686,-2.14057016373,1.5440286565417398e+18,-3.59449768066,31.4146347046,3.15181231499
1.5439381495078633e+18,15.60546875,-8.47953796387,-3.17251014709,1.5439385112298478e+18,-21.0994567871,43.6500778198,-7.39693689346,1544027887956848928,-109.124847412,-42.9397125244,-4.90740203857,1.5440286566440714e+18,0.935501098633,28.8202514648,4.52438545227
1.5439381496511654e+18,17.631729126,-7.84176635742,-3.81176447868,1.5439385113345562e+18,-19.2190093994,47.0050964355,-7.52966403961,1544027887957902112,-107.15612793,-43.0452423096,-5.36507987976,1.5440286567316887e+18,-6.29954528809,30.7568283081,5.19212007523
1.5439381497594025e+18,29.4053192139,-8.9270324707,-1.97376990318,1.543938511474986e+18,-19.2922363281,45.9052429199,-6.02190065384,1544027890218881378,-114.848602295,-47.767074585,-6.27203941345,1.544028656838097e+18,-4.86378479004,29.3450622559,2.8406291008
1.5439381498777224e+18,32.265045166,-6.52544403076,-0.314979255199,1.543938511476442e+18,-18.7699890137,44.1284255981,-4.77496051788,1544027890530710321,-118.160705566,-50.7945556641,-6.47813892365,1.5440286569258017e+18,-9.45703125,32.0459289551,2.89221382141
1.5439381500229028e+18,27.7438049316,-0.87899017334,-1.36961042881,1.5439385116043098e+18,-7.46440124512,41.9619598389,-3.67306542397,1544027890812668120,-121.472808838,-53.822052002,-6.68423843384,1.5440286569269688e+18,-12.7714385986,32.8358078003,-6.57681274414
1.5439381501318702e+18,34.27003479,-2.26020812988,-1.30881345272,1.5439385116051845e+18,-6.29853820801,42.5229873657,-10.550028801,1544027891249915151,-124.784912109,-56.8495330811,-6.89033794403,1.5440286569277647e+18,-13.8352355957,31.0428924561,-7.11633062363
,,,,1.5439385117396813e+18,-2.75370788574,42.0756912231,-11.7487735748,1544027891504244049,-128.097015381,-59.8770294189,-7.09643697739,1.544028657011294e+18,-10.2102813721,33.4983062744,-3.00217199326
,,,,1.5439385119826414e+18,0.791107177734,41.6283874512,-12.9475183487,1544027891795670249,-131.40914917,-62.904510498,-7.30253648758,1.5440286570113364e+18,-9.34231567383,34.9994354248,-0.444221198559
,,,,1.5439385120976883e+18,4.3359375,41.1810913086,-14.1462631226,1544027892138126057,-134.721252441,-65.9319915771,-7.50863599777,1.5440286571119393e+18,-7.53335571289,31.1756668091,3.17515444756
,,,,1.54393851223118e+18,20.9722595215,35.115486145,-9.80697536469,1544027892399993451,-138.033355713,-68.959487915,-7.71473503113,1.5440286571129313e+18,-8.55661010742,29.2679367065,3.145581007
,,,,1.5439385122356564e+18,20.8896789551,30.4033889771,-4.81827878952,1544027892608994084,-141.345458984,-71.9869689941,-7.92083454132,1.544028657190567e+18,-11.1804046631,30.5668640137,3.26935243607
,,,,1.54393851233661e+18,30.764541626,29.7939605713,-3.10590338707,1544027892792240096,-144.657562256,-75.014465332,-8.12693405151,1.5440286572674693e+18,-15.3930206299,31.714012146,3.62854814529
,,,,1.5439385123379756e+18,33.1006088257,29.800819397,6.08341598511,1544027892998423642,-147.969665527,-78.0419464111,-8.33303356171,1.5440286572782364e+18,-18.7867279053,32.2465438843,3.54631567001
,,,,1.543938512438157e+18,29.390838623,25.1532592773,2.82341623306,1544027893308572516,-151.281768799,-81.0694274902,-8.5391330719,1.5440286573598776e+18,-22.0898742676,32.4903335571,2.15266251564
,,,,1.5439385125451487e+18,31.1306610107,28.8846740723,2.76853680611,1544027893490873389,-154.59387207,-84.0969238281,-8.74523258209,1.544028657386718e+18,-21.5710601807,33.5510406494,3.28914952278
,,,,1.5439385127262559e+18,40.6397705078,25.4982833862,3.10469341278,1544027893685736503,-157.905975342,-87.1244049072,-8.95133113861,1.5440286574412705e+18,-21.0431365967,30.6612854004,0.238614246249
,,,,1.5439385127272799e+18,41.9075164795,22.625213623,-4.85910844803,1544027894348211385,-83.7040100098,-91.7120513916,-3.01457500458,1.5440286575264484e+18,-22.2295837402,29.3623733521,1.32769155502
,,,,1.5439385128401044e+18,46.8709945679,23.437461853,-2.49707007408,1544027894456184111,-35.5675811768,-71.2646789551,1.5732922554,1.544028657534102e+18,-20.9300079346,28.9537963867,1.52192234993
,,,,1.5439385128401487e+18,49.3761901855,23.3619613647,-1.72703790665,1544027894458329103,-24.0803070068,-66.1877593994,3.05492520332,1.5440286576469512e+18,-15.7177429199,30.9386901855,3.43866372108
,,,,1.5439385129438684e+18,47.2283477783,23.6051940918,8.53721523285,1544027894633391193,11.6494140625,-42.1311035156,1.34292435646,,,,
,,,,1.5439385130812733e+18,52.2244873047,12.2164916992,7.35697174072,1544027894721390850,11.2526550293,-42.0590057373,2.62158465385,,,,
,,,,1.5439385130849434e+18,53.4878540039,6.05648040771,-0.322705984116,1544027894722113986,8.51725769043,-43.4488067627,11.0899419785,,,,
,,,,1.5439385131592397e+18,58.6128540039,8.15605163574,0.981691360474,1544027894819946675,1.83192443848,-45.5384216309,11.3364439011,,,,
,,,,1.5439385131602468e+18,57.0686187744,10.8368606567,3.54460120201,1544027894820790730,2.01292419434,-46.9434509277,10.0523672104,,,,
,,,,1.5439385132807475e+18,54.9690704346,8.45223999023,3.95706701279,1544027894914478478,5.77803039551,-52.634262085,8.59305286407,,,,
,,,,1.5439385132816845e+18,55.5780029297,4.99208068848,-0.0175324808806,1544027894915741498,8.05891418457,-54.622253418,11.1382427216,,,,
,,,,1.5439385134110303e+18,60.6770629883,3.80414581299,-2.18269729614,1544027894917876741,7.14707946777,-54.7879943848,6.98536157608,,,,
,,,,1.5439385134110876e+18,61.9827041626,0.47770690918,-2.29787731171,1544027895116017158,7.97088623047,-53.8536834717,5.79562187195,,,,
,,,,1.5439385134895985e+18,62.4373855591,0.636077880859,1.13618326187,1544027895234210714,16.0308074951,-58.8765258789,7.89057350159,,,,
,,,,1.5439385135040694e+18,63.9761810303,-1.01589202881,2.11072778702,1544027895303392861,17.9467773438,-63.4794464111,6.79761743546,,,,
,,,,1.5439385136610445e+18,61.1200866699,-4.57318878174,-0.342128276825,1544027895304568964,19.7123718262,-64.4037017822,4.48078155518,,,,
,,,,1.5439385136730217e+18,60.9186859131,-3.94251251221,2.11259651184,1544027895458623551,19.6137390137,-62.634765625,2.76623249054,,,,
,,,,,,,,1544027895460221202,17.623840332,-61.7888641357,2.1523039341,,,,
,,,,,,,,1544027895637028278,21.2341766357,-62.1005249023,1.90648972988,,,,
,,,,,,,,1544027895772112979,22.6307525635,-63.8408050537,0.343720138073,,,,
,,,,,,,,1544027895978395401,30.5257720947,-64.8140563965,2.48411870003,,,,
,,,,,,,,1544027896096499581,33.3365402222,-64.535736084,0.572587668896,,,,
,,,,,,,,1544027896097828060,35.139503479,-64.0328826904,-0.564104497433,,,,
,,,,,,,,1544027896247353367,23.9519805908,-61.6016387939,-0.342791587114,,,,
,,,,,,,,1544027896406652414,26.0701141357,-68.2924346924,4.60107040405,,,,
,,,,,,,,1544027896407314091,28.3765258789,-70.0581512451,4.20770025253,,,,
,,,,,,,,1544027896535743602,30.0139160156,-61.2740020752,2.778175354,,,,
,,,,,,,,1544027896670166376,24.2591705322,-63.1491546631,4.24952077866,,,,
,,,,,,,,1544027896852973756,23.845916748,-64.7977600098,3.25418138504,,,,
,,,,,,,,1544027896958220897,25.3778381348,-62.2195587158,3.02987170219,,,,
,,,,,,,,1544027896960424432,27.158493042,-61.4800415039,2.43568062782,,,,
,,,,,,,,1544027896960460308,25.9996948242,-62.2509460449,5.05949401855,,,,
,,,,,,,,1544027897056459092,25.8774719238,-62.2074127197,5.52337551117,,,,
,,,,,,,,1544027897206719202,26.420211792,-61.2198181152,3.31282734871,,,,
,,,,,,,,1544027897207581425,27.8205566406,-61.1110839844,2.44470691681,,,,
,,,,,,,,1544027897329435247,28.9282073975,-59.3627929688,11.6215496063,,,,
,,,,,,,,1544027897432085638,26.8475799561,-60.8168487549,9.3286895752,,,,
,,,,,,,,1544027897566856251,30.1204833984,-61.9843139648,6.00820875168,,,,
,,,,,,,,1544027897684769719,27.9668884277,-60.1141052246,4.20292949677,,,,
,,,,,,,,1544027897807846228,27.5339660645,-59.5042114258,3.79302477837,,,,
,,,,,,,,1544027897918813169,31.9634094238,-62.7614593506,2.9128510952,,,,
,,,,,,,,1544027897919428095,31.1669616699,-63.5645904541,1.73078930378,,,,
,,,,,,,,1544027898003410229,31.6933135986,-67.6249847412,1.70428466797,,,,
,,,,,,,,1544027898007717381,30.9207458496,-68.9805297852,1.14438128471,,,,
,,,,,,,,1544027898147069859,39.4098587036,-68.8344116211,1.44009828568,,,,
,,,,,,,,1544027898149318186,42.9275283813,-68.845916748,2.3947994709,,,,
,,,,,,,,1544027898272227359,34.4784469604,-64.4992675781,3.67920088768,,,,
,,,,,,,,1544027898272799369,32.5431442261,-63.9225311279,2.64399123192,,,,
,,,,,,,,1544027898429991298,40.0270309448,-65.9155883789,3.06626057625,,,,
,,,,,,,,1544027898576494265,40.6915206909,-60.7990112305,2.55376648903,,,,
,,,,,,,,1544027898576563474,42.1275405884,-59.1912841797,3.33349871635,,,,
,,,,,,,,1544027898709137843,41.3190155029,-58.474609375,2.99906826019,,,,
,,,,,,,,1544027898808867521,41.9211349487,-60.7823181152,2.30405831337,,,,
,,,,,,,,1544027898929047484,41.2058868408,-57.1536560059,1.10521650314,,,,
,,,,,,,,1544027898929092068,40.2940597534,-56.7129364014,-0.787903785706,,,,
,,,,,,,,1544027898930694343,41.7829284668,-56.3972320557,0.0395837202668,,,,
,,,,,,,,1544027899071903100,47.813873291,-59.4119873047,-0.00832249503583,,,,
,,,,,,,,1544027899072569194,48.7746505737,-61.463973999,-3.77023053169,,,,
,,,,,,,,1544027899153432279,59.0134963989,-59.240814209,-2.51338934898,,,,
,,,,,,,,1544027899154685715,62.8649291992,-58.5669555664,-2.0266289711,,,,
,,,,,,,,1544027899349175449,59.5238571167,-57.9519958496,-0.306333720684,,,,
,,,,,,,,1544027899433558048,68.0010223389,-58.7313995361,-0.690796494484,,,,
,,,,,,,,1544027899557274109,75.8031997681,-58.0229644775,-1.18229436874,,,,
,,,,,,,,1544027899557963370,79.0187683105,-57.6736907959,-1.58784103394,,,,
,,,,,,,,1544027899674782321,74.9598236084,-57.4801635742,0.266313046217,,,,
,,,,,,,,1544027899675688960,75.3167877197,-57.3850708008,0.388495832682,,,,
,,,,,,,,1544027899794220188,79.2205200195,-53.2621459961,-1.93134748936,,,,
,,,,,,,,1544027899794250439,81.7626571655,-52.6419830322,-1.69567608833,,,,
,,,,,,,,1544027899915716547,84.1108856201,-51.2522277832,-1.89074957371,,,,
,,,,,,,,1544027900009761384,84.7617874146,-48.4627685547,-3.45137906075,,,,
,,,,,,,,1544027900015403432,85.3369674683,-49.1417388916,8.10594463348,,,,
,,,,,,,,1544027900191953171,85.3065490723,-48.6094512939,5.37102651596,,,,
,,,,,,,,1544027900286293512,85.2403030396,-46.3871917725,3.68219900131,,,,
,,,,,,,,1544027900286371722,86.4167327881,-46.8138885498,-0.992827475071,,,,
,,,,,,,,1544027900465125163,86.8832092285,-44.0854644775,-2.86639404297,,,,
,,,,,,,,1544027900635664180,93.2050018311,-46.5017700195,-5.31283760071,,,,
,,,,,,,,1544027900636266648,96.9474182129,-47.4648742676,-3.94686985016,,,,
,,,,,,,,1544027900739822262,96.1711502075,-43.4786071777,2.3015768528,,,,
,,,,,,,,1544027900881189605,101.632156372,-47.4876556396,3.90765714645,,,,
,,,,,,,,1544027901041912632,98.7476959229,-47.6986694336,3.90413737297,,,,
,,,,,,,,1544027901300181511,93.2369003296,-44.1455078125,0.027950765565,,,,
,,,,,,,,1544027901383372966,83.5284500122,-45.806350708,-1.20273947716,,,,
,,,,,,,,1544027901385022575,79.717956543,-46.6984100342,-1.68535459042,,,,
,,,,,,,,1544027901467034886,71.0489425659,-44.3960876465,-3.98290681839,,,,
,,,,,,,,1544027901600001303,69.2073898315,-43.6245880127,-2.69094896317,,,,
,,,,,,,,1544027901600977111,67.5224380493,-42.9156188965,-4.40800285339,,,,
,,,,,,,,1544027901733452770,57.0223999023,-42.5780487061,-6.6096663475,,,,
,,,,,,,,1544027901734869626,56.6801834106,-42.4622192383,-5.48510742188,,,,
,,,,,,,,1544027901913314645,52.1524047852,-38.1938171387,-7.52680444717,,,,
,,,,,,,,1544027901913439230,52.3343658447,-38.1186218262,-6.50333738327,,,,
,,,,,,,,1544027902035906396,43.3994445801,-35.380859375,-4.95881557465,,,,
,,,,,,,,1544027902037098415,42.6281509399,-35.5286560059,-2.23773217201,,,,
,,,,,,,,1544027902164045111,30.8074798584,-34.2655792236,-1.64251244068,,,,
,,,,,,,,1544027902171041431,29.3446044922,-34.5454711914,-1.39417183399,,,,
,,,,,,,,1544027902171285894,27.9719238281,-34.8953857422,-1.57826805115,,,,
,,,,,,,,1544027902332126173,22.0161895752,-33.3377838135,-3.09870123863,,,,
,,,,,,,,1544027902337938891,23.1718902588,-33.1907958984,-2.33508992195,,,,
,,,,,,,,1544027902338026267,24.4047851562,-34.2993774414,-5.21843910217,,,,
,,,,,,,,1544027902470758181,24.2738189697,-34.6420288086,-5.74160051346,,,,
,,,,,,,,1544027902606260805,4.66983032227,-33.030380249,-14.402756691,,,,
,,,,,,,,1544027902737559612,-0.3798828125,-31.2610168457,-9.26084423065,,,,
,,,,,,,,1544027902913749929,-7.7823638916,-28.9355010986,-5.65301561356,,,,
,,,,,,,,1544027902914722319,-11.5139465332,-28.3629150391,-6.0681219101,,,,
,,,,,,,,1544027903008352649,-19.9935302734,-31.6533966064,-10.1198968887,,,,
,,,,,,,,1544027903185068140,-18.4759674072,-30.3037109375,-5.44482564926,,,,
,,,,,,,,1544027903306892880,-26.7961273193,-30.13722229,-4.12077665329,,,,
,,,,,,,,1544027903435120846,-36.46434021,-32.7669067383,3.6153960228,,,,
,,,,,,,,1544027903531847642,-47.1051025391,-36.7855987549,3.75374317169,,,,
,,,,,,,,1544027903536278255,-46.7955627441,-36.3426818848,5.03583192825,,,,
,,,,,,,,1544027903648996223,-49.9695587158,-35.2808685303,0.975929558277,,,,
,,,,,,,,1544027903820571216,-47.525680542,-43.5801696777,1.72170221806,,,,
,,,,,,,,1544027903936857574,-53.8561859131,-41.0767211914,2.20249557495,,,,
,,,,,,,,1544027903937797839,-53.465927124,-40.7958221436,2.31951475143,,,,
,,,,,,,,1544027904105443228,-67.1721191406,-43.9512634277,1.14926052094,,,,
,,,,,,,,1544027904106769874,-69.8532714844,-46.4201049805,-4.24607658386,,,,
,,,,,,,,1544027904106806416,-69.3408966064,-46.0795440674,-1.25326001644,,,,
,,,,,,,,1544027904224906762,-71.5872039795,-46.9320526123,-1.48832917213,,,,
,,,,,,,,1544027904320519624,-69.8708190918,-45.8675842285,-1.4971331358,,,,
,,,,,,,,1544027904440164870,-72.7478790283,-44.5063781738,-0.503290593624,,,,
,,,,,,,,1544027904440363415,-74.7894287109,-44.9954223633,1.72216594219,,,,
,,,,,,,,1544027904678358677,-72.2545928955,-44.0372009277,4.13182067871,,,,
,,,,,,,,1544027904679156773,-69.4775543213,-43.8299713135,2.96183848381,,,,
,,,,,,,,1544027904800263292,-58.7548675537,-49.1369934082,-4.08991718292,,,,
,,,,,,,,1544027904801410644,-54.312713623,-50.8421783447,-2.35889554024,,,,
,,,,,,,,1544027904907663093,-47.1523895264,-45.2300415039,-7.56467533112,,,,
,,,,,,,,1544027905052348905,-40.8767547607,-43.3772888184,-9.10672950745,,,,
,,,,,,,,1544027905153084182,-34.6011352539,-41.524520874,-10.6487827301,,,,
