P1_time_percent,P1_error_X,P1_error_Y,P1_error_Angle,P2_time_percent,P2_error_X,P2_error_Y,P2_error_Angle,P3_time_percent,P3_error_X,P3_error_Y,P3_error_Angle,P4_time_percent,P4_error_X,P4_error_Y,P4_error_Angle,P5_time_percent,P5_error_X,P5_error_Y,P5_error_Angle,PD1_time_percent,PD1_error_X,PD1_error_Y,PD1_error_Angle,PD2_time_percent,PD2_error_X,PD2_error_Y,PD2_error_Angle,PD3_time_percent,PD3_error_X,PD3_error_Y,PD3_error_Angle,PD4_time_percent,PD4_error_X,PD4_error_Y,PD4_error_Angle,PD5_time_percent,PD5_error_X,PD5_error_Y,PD5_error_Angle,PID1_time_percent,PID1_error_X,PID1_error_Y,PID1_error_Angle,PID2_time_percent,PID2_error_X,PID2_error_Y,PID2_error_Angle,PID3_time_percent,PID3_error_X,PID3_error_Y,PID3_error_Angle,PID4_time_percent,PID4_error_X,PID4_error_Y,PID4_error_Angle,PID5_time_percent,PID5_error_X,PID5_error_Y,PID5_error_Angle
2859833000000,-23.2542114258,-17.6347351074,-1.07919239998,2814529000000,1.91058349609,-24.0553588867,-1.73680210114,2903337000000,1.23486328125,-35.4674072266,1.12519347668,2825021000000,34.6195678711,-15.8839416504,-1.83851969242,2809225000000,7.76565551758,-35.2588500977,-0.862512588501,,,,,,,,,,,,,,,,,,,,,2810961000000,3.73904418945,-10.2727203369,-0.555642604828,2824873000000,20.6044616699,-12.4247741699,-2.29130506516,2870125000000,-3.74523925781,-10.8248748779,-0.75715649128,2806845000000,2.57815551758,-16.3732299805,0.228233456612,2868565000000,-7.84808349609,-17.0368652344,-0.114535488188
2859929000000,-22.6662902832,-18.3667907715,-1.98531579971,2814637000000,3.11056518555,-24.4443664551,-1.81225597858,2903449000000,1.21389770508,-35.1793212891,2.17071890831,2825021000000,33.9730224609,-14.8886413574,-0.654852807522,2809373000000,8.82821655273,-35.5105285645,-0.919003427029,,,,,,,,,,,,,,,,,,,,,2811057000000,5.61462402344,-10.3132781982,-0.794440448284,2824989000000,20.3395690918,-12.2352142334,-2.23088312149,2870285000000,-3.52328491211,-10.4625396729,-0.750370502472,2806957000000,4.82873535156,-15.327255249,-0.0573307685554,2868669000000,-7.45642089844,-17.0802001953,-0.0925317779183
2859929000000,-25.266204834,-15.9850158691,0.689376592636,2814637000000,3.05480957031,-25.3805847168,-1.61118447781,2903561000000,1.01165771484,-36.0357055664,2.45601868629,2825133000000,34.6302185059,-14.9981384277,-0.580265879631,2809373000000,8.31448364258,-36.5570983887,-1.10685443878,,,,,,,,,,,,,,,,,,,,,2811173000000,5.75277709961,-9.99795532227,-0.800951302052,2825085000000,24.0378417969,-11.4396820068,-4.69689035416,2870421000000,-3.30130004883,-10.1002044678,-0.743584513664,2806957000000,2.15258789062,-15.9844055176,-0.196109205484,2868765000000,-7.77062988281,-17.1600952148,-0.172771915793
2860021000000,-23.6508483887,-18.1235961914,-0.0312023516744,2814637000000,4.90191650391,-23.5867919922,0.614253282547,2903665000000,1.35906982422,-36.3004760742,2.56636929512,2825253000000,36.9934692383,-15.3650970459,-0.844062447548,2809373000000,5.82818603516,-36.3413391113,-0.587800979614,,,,,,,,,,,,,,,,,,,,,2811269000000,5.13409423828,-9.99710083008,-0.888807356358,2825085000000,21.0864868164,-11.3050842285,-3.95793867111,2870541000000,-8.64270019531,-7.25294494629,0.196315199137,2807057000000,4.25164794922,-15.5996704102,-0.292454659939,2868869000000,-8.17767333984,-17.2319641113,-0.248807817698
2860021000000,-21.5776977539,-17.7261047363,-0.317401319742,2814741000000,4.15826416016,-24.5944213867,0.0477703176439,2903777000000,2.14364624023,-36.053314209,2.78928756714,2825253000000,37.281036377,-16.1835632324,-1.68048739433,2809509000000,8.13656616211,-36.1336669922,-0.896324872971,,,,,,,,,,,,,,,,,,,,,2811269000000,2.08004760742,-8.52534484863,-0.309410691261,2825197000000,20.887878418,-11.0746002197,-3.99253535271,2870673000000,-8.70889282227,-6.54110717773,0.297540158033,2807057000000,2.03826904297,-15.7406768799,-0.712844729424,2869041000000,-7.1291809082,-18.2981872559,-0.37534686923
2860113000000,-21.8707885742,-19.3782043457,1.13962876797,2814845000000,3.9231262207,-24.7369689941,-0.728537559509,2903877000000,2.08825683594,-35.9297485352,3.71521568298,2825361000000,38.7808227539,-15.7385864258,-1.65345454216,2809509000000,8.26629638672,-37.0225830078,-0.526034414768,,,,,,,,,,,,,,,,,,,,,2811365000000,4.0471496582,-9.65809631348,-0.517850518227,2825309000000,20.6893005371,-10.8441009521,-4.0271320343,2870793000000,-5.75903320312,-5.78102111816,0.147714152932,2807153000000,3.13275146484,-15.9829864502,-1.07759416103,2869041000000,-8.39083862305,-17.8462219238,-0.766007423401
2860113000000,-23.0236206055,-18.7342224121,0.976759970188,2814845000000,5.89108276367,-23.2338562012,1.347219944,2903973000000,3.71459960938,-36.3787536621,2.83747243881,2825361000000,38.6732177734,-16.3812255859,-1.56768655777,2809509000000,6.14517211914,-36.6500854492,-0.224802151322,,,,,,,,,,,,,,,,,,,,,2811365000000,1.72225952148,-9.6753692627,-0.722744107246,2825413000000,18.0807189941,-10.3537902832,-2.31809878349,2870793000000,-8.10302734375,-6.04125976562,0.438558131456,2807153000000,1.64575195312,-15.7844543457,-1.04407048225,2869201000000,-6.30630493164,-17.6316833496,-0.985569834709
2860217000000,-23.3389587402,-18.5762634277,0.571363508701,2814929000000,5.38760375977,-23.988494873,0.997160077095,2903973000000,2.75103759766,-37.0437316895,0.996018052101,2825477000000,40.7597351074,-15.0098419189,0.271927505732,2809661000000,6.39483642578,-35.7958984375,-0.288419574499,,,,,,,,,,,,,,,,,,,,,2811465000000,3.97738647461,-9.93292236328,-0.850455284119,2825513000000,20.5000915527,-9.94593811035,-1.91832613945,2870925000000,-8.04995727539,-6.45475769043,0.879326581955,2807253000000,2.80206298828,-15.8046875,-1.47047126293,2869201000000,-6.21948242188,-18.3445739746,-1.04752647877
2860317000000,-21.471862793,-19.1897277832,0.113640524447,2815029000000,0.617584228516,-28.0049743652,2.64856791496,2904077000000,4.39895629883,-36.7295837402,0.392820507288,2825593000000,40.7044372559,-16.4120788574,0.941449940205,2809797000000,8.06011962891,-36.6800842285,-0.823894679546,,,,,,,,,,,,,,,,,,,,,2811577000000,4.38891601562,-9.65539550781,-1.01821267605,2825513000000,19.1863098145,-9.32458496094,-1.48690390587,2870925000000,-9.77157592773,-5.28353881836,0.997359514236,2807253000000,3.52694702148,-17.4210510254,-2.13717985153,2869201000000,-7.62173461914,-17.5077514648,-1.01798355579
2860317000000,-21.3297424316,-20.1242675781,-0.207740530372,2815121000000,3.98492431641,-25.7926635742,2.07636523247,2904185000000,5.24716186523,-36.6940307617,-0.0378833189607,2825717000000,42.1104125977,-16.1983947754,-0.0494070760906,2809917000000,6.65087890625,-35.9956665039,-0.419169634581,,,,,,,,,,,,,,,,,,,,,2811677000000,4.15106201172,-9.43367004395,-1.21788454056,2825617000000,18.3603820801,-9.21257019043,-1.08529901505,2871057000000,-10.322479248,-4.38473510742,0.874816000462,2807253000000,1.31478881836,-16.1498413086,-2.46665096283,2869305000000,-5.83987426758,-17.5494384766,-1.15048205853
2860413000000,-20.5524597168,-19.9592590332,-0.443852156401,2815121000000,3.45001220703,-24.6807556152,1.86742210388,2904185000000,3.54287719727,-35.8194885254,0.557894349098,2825717000000,40.505645752,-16.1455688477,-0.0432184450328,2810021000000,8.77722167969,-34.4133911133,-0.935556352139,,,,,,,,,,,,,,,,,,,,,2811785000000,4.29061889648,-10.1722259521,-1.38300549984,2825721000000,18.8189086914,-10.1091766357,0.11367046833,2871189000000,-6.13589477539,-3.02949523926,-0.732515871525,2807357000000,1.62487792969,-16.7491760254,-2.67263269424,2869469000000,-6.89544677734,-16.7955627441,-1.09055364132
2860513000000,-20.3421020508,-20.2287902832,-0.478187948465,2815233000000,5.01266479492,-24.445098877,1.18062341213,2904297000000,4.84609985352,-36.3053283691,-0.0143805695698,2825833000000,42.1537475586,-16.4783630371,-0.384654670954,2810021000000,8.31546020508,-34.1832885742,-0.869119405746,,,,,,,,,,,,,,,,,,,,,2811785000000,1.46194458008,-9.57215881348,-1.45966184139,2825721000000,17.6370239258,-9.39909362793,0.277595072985,2871189000000,-8.3171081543,-3.44325256348,-0.456671446562,2807469000000,1.40704345703,-16.8007507324,-2.77631664276,2869601000000,-4.60659790039,-16.6297302246,-1.24735450745
2860617000000,-20.1317443848,-20.4982910156,-0.512523710728,2815233000000,4.30575561523,-25.3973999023,-0.734691739082,2904413000000,5.22702026367,-36.4272155762,-0.0701830610633,2825833000000,41.0308532715,-16.0200195312,-0.90916877985,2810125000000,10.6782226562,-34.296081543,-1.06308913231,,,,,,,,,,,,,,,,,,,,,2811881000000,3.42901611328,-9.83100891113,-1.92498004436,2825821000000,17.3125,-9.17639160156,0.446533590555,2871313000000,-9.40954589844,-2.78790283203,0.113081097603,2807565000000,1.67138671875,-16.5863952637,-2.65745282173,2869717000000,-3.42254638672,-16.1217041016,-1.25101745129
2860721000000,-19.7042541504,-20.9873962402,-0.804747998714,2815329000000,5.43383789062,-24.9516296387,-1.02604472637,2904529000000,6.43246459961,-36.6396179199,-0.536831319332,2825945000000,42.5796813965,-16.4284362793,-1.24543511868,2810185000000,11.6079406738,-33.5764160156,-1.37705767155,,,,,,,,,,,,,,,,,,,,,2811881000000,1.32379150391,-9.30749511719,-1.70243430138,2825909000000,18.4019470215,-9.92799377441,0.191067054868,2871433000000,-6.26858520508,-3.02284240723,0.0678112208843,2807741000000,1.49551391602,-16.6148376465,-2.74859499931,2869853000000,-4.89205932617,-14.6955108643,-1.16232788563
2860817000000,-19.4368286133,-21.2605285645,-1.0356708765,2815437000000,5.93743896484,-24.460723877,-1.84845745564,2904633000000,5.75625610352,-36.6077880859,-0.278875619173,2825945000000,41.266784668,-15.8690032959,-1.3463742733,2810185000000,9.80743408203,-32.8541259766,-1.02184152603,,,,,,,,,,,,,,,,,,,,,2811981000000,3.60971069336,-9.7833404541,-1.88846671581,2825909000000,19.9937438965,-8.60188293457,0.368209451437,2871433000000,-7.80346679688,-2.77630615234,0.127372860909,2807885000000,1.31964111328,-16.6432800293,-2.83973741531,2869973000000,-4.69024658203,-14.4095153809,-1.22603845596
2860817000000,-21.5762939453,-20.8023376465,-0.57793211937,2815529000000,6.73455810547,-24.1025085449,-1.90671932697,2904733000000,7.29345703125,-36.7079467773,-1.11631047726,2826057000000,42.7855529785,-16.3579406738,-2.05749320984,2810409000000,11.7206420898,-32.6595153809,-1.3826406002,,,,,,,,,,,,,,,,,,,,,2812069000000,4.03207397461,-9.88578796387,-1.98604261875,2825909000000,17.6607971191,-8.44107055664,0.441922843456,2871533000000,-4.74453735352,-2.55247497559,0.171668514609,2808009000000,1.47598266602,-14.7717132568,-2.84877157211,2870105000000,-2.51809692383,-13.8301239014,-1.50496351719
2860909000000,-20.3274536133,-21.8076782227,-1.05328309536,2815633000000,7.65545654297,-24.048828125,-1.87470054626,2904733000000,6.1692199707,-36.6304016113,-0.260719329119,2826181000000,43.5827636719,-16.8023986816,-2.28176045418,2810409000000,10.2550048828,-32.1963500977,-1.60741710663,,,,,,,,,,,,,,,,,,,,,2812169000000,4.05780029297,-10.2431793213,-2.00548171997,2826009000000,16.5794677734,-8.52381896973,0.571824669838,2871533000000,-4.70333862305,-4.19218444824,0.650532543659,2808009000000,-1.04626464844,-13.1224060059,-3.93809199333,2870105000000,-4.41989135742,-13.2873382568,-1.3394523859
2860993000000,-19.7964782715,-22.4584655762,-1.41335654259,2815633000000,5.73895263672,-23.2618103027,-1.59634578228,2904833000000,7.35202026367,-36.8894042969,-0.665721476078,2826297000000,44.5133972168,-16.9144897461,-2.44747710228,2810497000000,12.5140991211,-32.4034729004,-1.47270309925,,,,,,,,,,,,,,,,,,,,,2812265000000,4.23159790039,-10.6017913818,-1.94433581829,2826113000000,16.0202636719,-8.64399719238,0.685809791088,2871637000000,-3.50354003906,-2.90693664551,0.542120337486,2808089000000,0.370300292969,-13.5238342285,-3.73878550529,2870237000000,-3.23342895508,-12.5471191406,-1.52069413662
2860997000000,-20.4407958984,-23.3507385254,-2.44493818283,2815721000000,7.26678466797,-23.059173584,-1.71896350384,2904833000000,6.85815429688,-37.7962646484,-2.25653123856,2826297000000,42.2533874512,-15.5805511475,-0.809384763241,2810497000000,10.0513916016,-32.3642272949,-1.06940495968,,,,,,,,,,,,,,,,,,,,,2812265000000,0.884399414062,-9.63717651367,-1.47862911224,2826193000000,18.4911499023,-8.10549926758,1.30156433582,2871637000000,-6.05859375,-2.09028625488,0.614839851856,2808229000000,0.173980712891,-13.3226623535,-3.86151957512,2870237000000,-5.18884277344,-11.797164917,-1.25846087933
2861093000000,-20.076171875,-23.4473571777,-2.66705441475,2815721000000,5.98092651367,-22.7717285156,-1.67205965519,2904945000000,6.39031982422,-36.8978271484,-1.74548745155,2826409000000,42.3755493164,-16.408996582,-0.710333287716,2810589000000,12.1979980469,-31.7819519043,-1.38248598576,,,,,,,,,,,,,,,,,,,,,2812361000000,3.33316040039,-10.4819335938,-1.51438736916,2826193000000,16.361114502,-8.32543945312,1.27086389065,2871753000000,-3.62145996094,-2.50552368164,0.454539328814,2808373000000,0.400390625,-12.163482666,-3.87332773209,2870361000000,-3.61798095703,-11.6166381836,-1.41892850399
2861173000000,-19.7934875488,-23.9482421875,-2.7104370594,2815821000000,7.48229980469,-22.5733337402,-1.88535678387,2905061000000,6.86541748047,-36.7915344238,-1.42835199833,2826529000000,44.7250061035,-16.6217346191,-0.935672819614,2810693000000,10.6279296875,-30.478515625,-1.33083367348,,,,,,,,,,,,,,,,,,,,,2812361000000,0.485443115234,-8.50852966309,-0.235452458262,2826389000000,17.1727294922,-8.77508544922,0.883980453014,2871753000000,-5.74603271484,-1.88040161133,0.361048817635,2808373000000,-0.687377929688,-13.0897064209,-5.15732240677,2870361000000,-5.98422241211,-11.1137237549,-0.0783282294869
2861173000000,-21.3926086426,-23.8778686523,-2.4961566925,2815821000000,5.53451538086,-22.1477050781,-1.48148787022,2905153000000,8.11770629883,-36.8191223145,-1.66879975796,2826653000000,45.1889648438,-16.6977539062,-0.919119656086,2810797000000,10.3212585449,-29.9758605957,-1.28463470936,,,,,,,,,,,,,,,,,,,,,2812453000000,3.34649658203,-9.87454223633,-0.387207180262,2826389000000,15.4595031738,-8.91151428223,0.965125024319,2871873000000,-2.12817382812,-2.58036804199,-0.151451900601,2808505000000,0.0906982421875,-12.1278381348,-4.83882761002,2870481000000,-3.72760009766,-10.9384918213,-0.352597117424
2861265000000,-20.2012023926,-24.516998291,-2.62063217163,2815933000000,7.40936279297,-22.2096862793,-1.74717438221,2905261000000,9.19445800781,-36.0009460449,-1.67207098007,2826773000000,44.2548522949,-17.2364501953,-0.854022860527,2810913000000,12.5390930176,-29.8926086426,-1.48822128773,,,,,,,,,,,,,,,,,,,,,2812453000000,5.93365478516,-8.69129943848,0.0737697854638,2826529000000,15.1444702148,-8.81901550293,1.08857369423,2871873000000,-3.90008544922,-1.96189880371,-0.132552489638,2808509000000,-0.237335205078,-10.5754089355,-1.61341273785,2870569000000,-2.81546020508,-10.4006652832,-0.56127166748
2861265000000,-22.4166870117,-23.6006774902,-1.05824065208,2815933000000,9.09292602539,-21.467010498,-1.55446171761,2905381000000,9.83557128906,-35.4464111328,-1.43997550011,2826897000000,45.8998718262,-19.0176391602,-1.00231456757,2810913000000,12.708984375,-30.4536437988,-1.4099111557,,,,,,,,,,,,,,,,,,,,,2812453000000,1.48211669922,-7.90167236328,1.14675343037,2826661000000,15.4206237793,-10.1930236816,0.837171137333,2872001000000,-1.32525634766,-2.10116577148,-0.579087257385,2808621000000,0.271423339844,-11.03515625,-1.76003682613,2870741000000,-2.2194519043,-10.2459411621,-0.181433171034
2861549000000,-20.1933898926,-24.832824707,-1.22176074982,2816037000000,9.02011108398,-21.6940002441,-1.77892708778,2905381000000,8.37979125977,-35.4566040039,-1.77204561234,2826897000000,45.2592163086,-18.1860351562,-0.937410414219,2811009000000,13.3550109863,-29.300567627,-1.55080258846,,,,,,,,,,,,,,,,,,,,,2812545000000,3.14724731445,-9.5651550293,0.99139213562,2826785000000,12.8442382812,-9.18534851074,0.983239173889,2872125000000,-0.181732177734,-2.03494262695,-1.07955086231,2808765000000,0.173614501953,-11.0037078857,-1.83573281765,2870741000000,-5.03930664062,-9.90516662598,0.974823415279
2861549000000,-21.669921875,-24.7723693848,-1.00935029984,2816037000000,8.27578735352,-22.3764953613,-1.66200315952,2905493000000,9.81594848633,-36.5054931641,-4.12238359451,2827025000000,46.8017883301,-19.0795593262,0.556845664978,2811009000000,11.3394775391,-28.2231750488,-0.854959785938,,,,,,,,,,,,,,,,,,,,,2812545000000,5.22198486328,-8.79232788086,2.41958403587,2826901000000,14.5379333496,-9.35861206055,0.58512455225,2872253000000,-0.5576171875,-3.25189208984,-0.362176597118,2808909000000,0.104888916016,-10.3431549072,-2.10009622574,2870849000000,-2.23843383789,-9.53607177734,0.606948375702
2861641000000,-20.6893005371,-26.9872436523,-1.53437244892,2816037000000,9.70333862305,-21.6334533691,-1.11011588573,2905621000000,10.1893920898,-36.5482177734,-4.34380292892,2827025000000,45.3310546875,-17.9462585449,0.294054955244,2811117000000,10.7056274414,-27.9233093262,-0.749668419361,,,,,,,,,,,,,,,,,,,,,2812641000000,4.13269042969,-9.33988952637,2.15170884132,2826901000000,12.9996032715,-9.02807617188,0.918586134911,2872253000000,2.37322998047,-0.560668945312,-2.44712853432,2808909000000,-1.98483276367,-10.1171112061,-1.83788251877,2870969000000,-1.09017944336,-9.1223449707,0.27694055438
2861641000000,-21.8489990234,-26.2730102539,-1.14858365059,2816129000000,9.42294311523,-21.4686279297,-1.22352075577,2905741000000,10.7875061035,-34.3306884766,-4.09175395966,2827141000000,47.4314575195,-18.3325195312,-0.150881186128,2811233000000,12.7120666504,-27.9384765625,-0.910947442055,,,,,,,,,,,,,,,,,,,,,2812641000000,0.533355712891,-8.86715698242,2.58579492569,2827021000000,13.6628112793,-9.48893737793,0.446977883577,2872253000000,-2.81384277344,-1.15692138672,-1.43745291233,2809049000000,-1.21279907227,-10.0525665283,-1.5234503746,2870969000000,-3.1003112793,-8.89501953125,0.13078443706
2861733000000,-20.7481384277,-27.5720825195,-0.815955281258,2816129000000,7.50524902344,-21.1959228516,-0.924700856209,2905865000000,10.2875061035,-34.8267211914,-4.04037666321,2827141000000,44.5400085449,-18.6294250488,0.400260448456,2811233000000,11.2603149414,-27.5109558105,-0.837488174438,,,,,,,,,,,,,,,,,,,,,2812741000000,2.73590087891,-9.36744689941,2.02474784851,2827021000000,13.2962341309,-10.4139251709,0.536078035831,2872373000000,0.343841552734,-1.87641906738,-1.58258414268,2809197000000,-0.582397460938,-9.763671875,-1.69084334373,2871105000000,-1.63314819336,-8.408203125,-0.0165355168283
2861733000000,-21.5723876953,-27.008392334,-0.893495023251,2816229000000,8.79272460938,-21.4202880859,-1.26726841927,2905969000000,11.0905151367,-33.8599853516,-3.18094277382,2827257000000,47.4545593262,-18.2946777344,-0.0124901039526,2811349000000,11.3309020996,-27.1776123047,-0.827901124954,,,,,,,,,,,,,,,,,,,,,2812853000000,4.17724609375,-9.88128662109,1.44528591633,2827021000000,11.6830444336,-9.61532592773,0.534150183201,2872373000000,-0.881805419922,-1.01960754395,-1.00601160526,2809197000000,-2.71087646484,-9.40670776367,-1.29768061638,2871105000000,-4.52963256836,-7.69245910645,1.11656451225
2861845000000,-21.5426940918,-27.2090454102,-0.901430368423,2816229000000,7.6071472168,-20.656036377,-0.546449899673,2906077000000,9.85452270508,-33.2957458496,-2.69523763657,2827373000000,48.3529663086,-18.4047851562,-0.220981374383,2811441000000,13.0846557617,-26.3702392578,-0.985904693604,,,,,,,,,,,,,,,,,,,,,2812853000000,1.85635375977,-9.46614074707,1.04582381248,2827133000000,12.7468261719,-9.3631439209,0.161147937179,2872481000000,0.966278076172,-1.79133605957,-1.20368492603,2809333000000,-1.67132568359,-9.29531860352,-0.903274774551,2871269000000,-4.28115844727,-7.58271789551,1.17091310024
2861949000000,-19.4302978516,-28.7629699707,-1.98762309551,2816353000000,10.2640686035,-20.8908081055,-0.747878491879,2906193000000,10.096496582,-33.6713562012,-0.716725826263,2827489000000,48.6315307617,-18.504486084,-0.681110024452,2811441000000,10.9747009277,-25.4976196289,-1.04042685032,,,,,,,,,,,,,,,,,,,,,2812957000000,3.46618652344,-10.2920532227,0.750782608986,2827133000000,12.5942382812,-10.1759185791,0.240216121078,2872481000000,-0.137878417969,0.0435485839844,-2.42470216751,2809333000000,-4.18667602539,-8.48184204102,-0.199708551168,2871401000000,-1.80859375,-7.2335357666,0.842207849026
2861949000000,-20.5634765625,-28.1051940918,-1.90029656887,2816469000000,9.38244628906,-20.665435791,-0.614233911037,2906305000000,11.6609802246,-32.4954223633,-0.73523658514,2827489000000,46.4641113281,-17.9318847656,-0.572310268879,2811549000000,12.9426574707,-25.348449707,-1.19372832775,,,,,,,,,,,,,,,,,,,,,2812957000000,0.184509277344,-9.50526428223,1.08518075943,2827237000000,12.8070068359,-9.32586669922,-0.0655540972948,2872609000000,0.977355957031,-1.34442138672,-2.45893144608,2809469000000,-1.46478271484,-8.91757202148,0.0500662885606,2871561000000,-0.388305664062,-6.63223266602,0.493994235992
2862053000000,-19.2388305664,-29.6034545898,-1.52276492119,2816581000000,9.41720581055,-19.7907104492,-0.00159119430464,2906305000000,10.4974060059,-32.3160095215,-0.576052725315,2827609000000,48.0738220215,-18.1998901367,-0.926003098488,2811549000000,11.4688415527,-24.7319641113,-0.611687779427,,,,,,,,,,,,,,,,,,,,,2813061000000,2.89501953125,-10.504196167,0.996266961098,2827237000000,10.8134765625,-8.52000427246,-0.0862491652369,2872609000000,-1.29440307617,-1.41276550293,-2.00599956512,2809469000000,-4.04455566406,-8.11058044434,0.848542630672,2871693000000,0.676910400391,-6.3080291748,0.147738158703
2862161000000,-18.4453430176,-30.2909545898,-1.31110572815,2816693000000,9.93322753906,-19.2606201172,0.050282780081,2906409000000,11.8896789551,-31.8962402344,-0.663847088814,2827609000000,46.284942627,-17.780670166,-1.07367968559,2811665000000,13.0203552246,-24.7700500488,-0.923123002052,,,,,,,,,,,,,,,,,,,,,2813061000000,5.00686645508,-8.90870666504,1.27651941776,2827345000000,11.826385498,-8.98687744141,-0.215123042464,2872717000000,0.784729003906,-1.94132995605,-1.949862957,2809613000000,-4.37268066406,-7.81097412109,0.995025932789,2871841000000,1.46957397461,-6.44830322266,0.612277567387
2862261000000,-16.8926086426,-29.4667358398,-1.30011475086,2816809000000,10.5339050293,-18.8710021973,-0.273635208607,2906409000000,10.7168273926,-31.7734375,-0.507265508175,2827729000000,46.4186401367,-17.8006591797,-1.09147942066,2811781000000,11.2102661133,-23.8483886719,-0.714401364326,,,,,,,,,,,,,,,,,,,,,2813065000000,1.53057861328,-9.40585327148,1.07571911812,2827449000000,11.4508666992,-9.9149017334,0.0718783065677,2872825000000,1.73526000977,-2.0373840332,-1.89179944992,2809765000000,-1.61294555664,-8.36743164062,0.687882721424,2871841000000,-0.963775634766,-6.17687988281,0.822337627411
2862261000000,-18.9400024414,-29.040222168,-1.39206659794,2816921000000,10.9997253418,-18.3709411621,-0.36648952961,2906517000000,11.5631103516,-32.4535217285,-0.95573168993,2827849000000,47.438079834,-18.0483703613,-1.37099993229,2811877000000,12.9323425293,-23.7766723633,-0.843366384506,,,,,,,,,,,,,,,,,,,,,2813173000000,3.12594604492,-10.5050201416,-0.640465021133,2827549000000,11.2960205078,-9.26051330566,0.0117686288431,2872933000000,-0.557220458984,-2.06768798828,-1.51215684414,2809765000000,-3.53131103516,-7.79486083984,0.652601063251,2871985000000,1.30603027344,-5.65419006348,0.30860632658
2862349000000,-16.8024902344,-29.5745239258,-1.5149525404,2817021000000,12.8447875977,-18.8485412598,-0.0575641393661,2906517000000,11.3898925781,-33.1436157227,-1.59886276722,2827849000000,44.9757080078,-17.6715393066,-1.57388782501,2811877000000,11.2998046875,-23.2768554688,-0.570542693138,,,,,,,,,,,,,,,,,,,,,2813177000000,5.31118774414,-9.35592651367,-0.332251191139,2827549000000,9.0686340332,-8.76062011719,0.0627797991037,2873081000000,1.25891113281,-2.91036987305,-1.21381151676,2809897000000,-1.89730834961,-7.68734741211,0.325166165829,2871985000000,0.0291137695312,-5.20762634277,0.264994353056
2862349000000,-16.6428833008,-30.8697509766,-1.33333206177,2817021000000,11.5664978027,-18.7528381348,0.208974033594,2906517000000,10.5589294434,-32.5467224121,-1.34459209442,2827957000000,46.3472595215,-17.759185791,-1.76870679855,2811977000000,13.3444824219,-23.6847839355,-0.754705190659,,,,,,,,,,,,,,,,,,,,,2813177000000,1.75311279297,-9.68232727051,-0.164070338011,2827645000000,10.6249389648,-8.94660949707,0.236812353134,2873081000000,-0.777221679688,-2.85920715332,-0.897734284401,2810001000000,-0.884185791016,-7.66195678711,0.0756013318896,2872125000000,2.08883666992,-5.45950317383,-0.0485192127526
2862453000000,-16.3795776367,-31.2065124512,-1.61379241943,2817129000000,13.7724609375,-18.7612915039,0.00867407023907,2906621000000,11.6256103516,-32.24609375,-0.121819980443,2827957000000,43.8256530762,-18.2765808105,-1.63615882397,2812093000000,13.76171875,-23.459564209,-0.779154896736,,,,,,,,,,,,,,,,,,,,,2813281000000,1.62484741211,-9.6794128418,-0.184905439615,2827645000000,8.45318603516,-8.08784484863,0.47756549716,2873197000000,-1.60549926758,-3.13739013672,-0.565386712551,2810005000000,-2.8176574707,-6.92126464844,0.37088727951,2872261000000,2.40875244141,-5.04454040527,-0.463634103537
2862537000000,-15.1899108887,-30.3371582031,-1.73676538467,2817245000000,15.0424499512,-18.6806640625,-0.167849943042,2906621000000,11.7893676758,-30.9702148438,1.97069752216,2828081000000,43.2237854004,-18.0435791016,-1.51135838032,2812193000000,14.3799438477,-23.558807373,-0.56441193819,,,,,,,,,,,,,,,,,,,,,2813389000000,3.68869018555,-10.5458679199,-0.597679972649,2827741000000,9.83944702148,-8.6728515625,-0.124862618744,2873301000000,1.08126831055,-3.84996032715,-0.132033899426,2810105000000,-2.95672607422,-6.65151977539,0.451467365026,2872381000000,2.84603881836,-4.77206420898,-0.730485796928
2862537000000,-16.9225769043,-29.6784973145,-1.56299066544,2817357000000,14.4097290039,-17.1980285645,0.195249050856,2906621000000,12.9112548828,-32.5386352539,-0.693072497845,2828193000000,44.9280395508,-18.0764465332,-1.68962562084,2812193000000,13.5634155273,-21.0492553711,-0.95790207386,,,,,,,,,,,,,,,,,,,,,2813497000000,1.3251953125,-9.99906921387,-0.486739695072,2827741000000,7.16424560547,-7.77586364746,-0.409473538399,2873301000000,-1.16125488281,-3.55973815918,0.114084631205,2810209000000,-0.585601806641,-7.34710693359,0.133318498731,2872477000000,3.36050415039,-4.93394470215,-1.0516513586
2862633000000,-15.1015014648,-29.8702697754,-1.66309380531,2817461000000,14.6404418945,-16.2381591797,-0.186810359359,2906733000000,12.6398620605,-32.3999328613,-0.933260917664,2828193000000,43.1809692383,-17.7200622559,-1.68706417084,2812193000000,11.3414916992,-22.2756347656,-1.02602314949,,,,,,,,,,,,,,,,,,,,,2813617000000,0.63525390625,-9.9522857666,-0.43706664443,2827845000000,6.24371337891,-8.12858581543,-0.154431924224,2873405000000,0.915405273438,-3.80191040039,0.247161656618,2810305000000,-0.202331542969,-7.0816192627,-0.164972573519,2872561000000,3.70050048828,-4.93487548828,-1.27559614182
