P1_time_percent,P1_Xc,P1_Yc,P1_W,P1_H,P1_angle,P2_time_percent,P2_Xc,P2_Yc,P2_W,P2_H,P2_angle,P3_time_percent,P3_Xc,P3_Yc,P3_W,P3_H,P3_angle,P4_time_percent,P4_Xc,P4_Yc,P4_W,P4_H,P4_angle,P5_time_percent,P5_Xc,P5_Yc,P5_W,P5_H,P5_angle,PD1_time_percent,PD1_Xc,PD1_Yc,PD1_W,PD1_H,PD1_angle,PD2_time_percent,PD2_Xc,PD2_Yc,PD2_W,PD2_H,PD2_angle,PD3_time_percent,PD3_Xc,PD3_Yc,PD3_W,PD3_H,PD3_angle,PD4_time_percent,PD4_Xc,PD4_Yc,PD4_W,PD4_H,PD4_angle,PD5_time_percent,PD5_Xc,PD5_Yc,PD5_W,PD5_H,PD5_angle,PID1_time_percent,PID1_Xc,PID1_Yc,PID1_W,PID1_H,PID1_angle,PID2_time_percent,PID2_Xc,PID2_Yc,PID2_W,PID2_H,PID2_angle,PID3_time_percent,PID3_Xc,PID3_Yc,PID3_W,PID3_H,PID3_angle,PID4_time_percent,PID4_Xc,PID4_Yc,PID4_W,PID4_H,PID4_angle,PID5_time_percent,PID5_Xc,PID5_Yc,PID5_W,PID5_H,PID5_angle
2859105000000,342.106323242,253.926971436,100.771682739,101.92791748,-0.386757284403,2813793000000,321.617706299,266.411956787,113.069267273,114.918228149,-1.66171860695,2902265000000,323.367492676,271.2605896,66.2671127319,65.3000030518,2.61611890793,2824253000000,288.781341553,254.360229492,99.3812637329,99.7448043823,-2.10739803314,2808285000000,314.978271484,272.708984375,122.60333252,119.578323364,0.724323868752,,,,,,,2915789000000,316.846679688,241.183105469,336.127166748,334.758728027,1.25729048252,,,,,,,2839513000000,311.898040771,238.132751465,260.961425781,267.81854248,-2.3777384758,,,,,,,2810069000000,314.776062012,254.347045898,197.293640137,201.648590088,-0.404391288757,2824089000000,293.921691895,254.837966919,125.859580994,124.7838974,-4.9826130867,2869001000000,326.080780029,254.925964355,142.369094849,142.472885132,-0.571513235569,2806021000000,312.505279541,256.525878906,121.85042572,120.183731079,-1.48051142693,2867893000000,330.209960938,260.114196777,125.615249634,126.626739502,0.582502841949
2859217000000,343.40032959,254.288085938,100.878219604,102.919670105,0.239032834768,2813793000000,322.663696289,265.84866333,114.166091919,116.748512268,-1.75714290142,2902373000000,324.248748779,272.498535156,66.9005355835,67.0536346436,1.39705741405,2824353000000,288.446563721,254.511611938,99.9789810181,99.9307861328,-2.27141880989,2808289000000,318.745666504,274.075042725,120.40927887,119.513793945,1.42885398865,,,,,,,2915893000000,316.830078125,241.847824097,334.817657471,333.231628418,1.33979380131,,,,,,,2839617000000,313.344726562,238.01222229,262.611724854,270.037017822,-2.3457570076,,,,,,,2810069000000,317.419036865,253.717987061,196.106826782,201.714385986,0.762677252293,2824089000000,293.115234375,254.179290771,126.132583618,124.460800171,-4.40869808197,2869001000000,328.316650391,254.487030029,143.041992188,144.398864746,0.144246801734,2806117000000,311.638183594,257.273742676,123.346038818,121.96572113,-0.875831902027,2868017000000,328.316009521,259.599273682,126.38835907,126.939575195,0.342725336552
2859217000000,342.200531006,254.140945435,101.482475281,102.803504944,0.0863147079945,2813893000000,320.987579346,266.056030273,115.44669342,117.438209534,-1.73968851566,2902481000000,323.307434082,273.195861816,67.2099304199,67.0615997314,1.29655826092,2824353000000,289.858306885,254.09715271,99.6753692627,100.198875427,-1.70455980301,2808397000000,316.039428711,273.951507568,121.399368286,120.822914124,1.03344357014,,,,,,,2916037000000,316.81350708,242.512527466,333.508178711,331.704559326,1.42229712009,,,,,,,2839737000000,310.604766846,237.820129395,267.353424072,274.193878174,-2.48553872108,,,,,,,2810161000000,314.813476562,253.886383057,197.694656372,202.354232788,0.491089403629,2824213000000,293.975738525,254.182754517,126.74810791,125.375427246,-4.28807878494,2869113000000,326.942016602,254.759918213,145.430099487,146.333969116,0.000989389256574,2806117000000,310.315124512,256.960510254,125.454742432,124.130638123,-0.355514466763,2868017000000,331.477142334,258.688232422,124.186218262,126.966873169,2.074665308
2859217000000,343.879760742,254.517440796,101.793289185,103.464538574,-0.137994036078,2814005000000,320.078308105,266.167724609,116.87677002,118.169685364,-1.72283697128,2902481000000,324.496276855,273.143432617,66.4099273682,67.5409088135,1.46559977531,2824469000000,288.36618042,254.246002197,100.208122253,100.383712769,-1.84324073792,2808397000000,314.130493164,273.053833008,121.7473526,120.783882141,0.188782319427,,,,,,,2916137000000,316.796905518,243.177246094,332.198669434,330.177459717,1.50480043888,,,,,,,2839941000000,308.949615479,240.698486328,284.469848633,294.888824463,-4.62478637695,,,,,,,2810265000000,313.868865967,253.432235718,198.845352173,203.213882446,0.253165960312,2824217000000,299.899902344,257.259338379,127.149017334,129.001693726,-7.16151714325,2869217000000,326.541290283,254.77154541,147.263412476,148.42338562,-0.135156065226,2806221000000,311.592681885,257.048797607,126.335250854,125.41481781,-0.783147871494,2868133000000,328.593200684,258.864898682,125.020477295,127.692970276,1.94910728931
2859317000000,342.89932251,254.139312744,103.594444275,104.354728699,-1.56994509697,2814005000000,318.07925415,264.51449585,122.513626099,116.202911377,-0.673830389977,2902589000000,324.190734863,273.468383789,66.3620605469,67.5417251587,1.53763437271,2824469000000,289.455169678,254.180496216,100.170730591,100.720474243,-1.67727839947,2808397000000,316.066467285,272.882446289,122.413795471,122.355110168,0.306532889605,,,,,,,2916221000000,316.780303955,243.841964722,330.889190674,328.650360107,1.58730387688,,,,,,,2840129000000,309.093780518,240.63079834,285.438293457,296.08404541,-4.86077022552,,,,,,,2810373000000,313.52746582,253.07522583,199.892456055,203.817611694,-0.132946059108,2824321000000,296.793670654,255.103286743,127.73160553,129.544540405,-6.62070989609,2869321000000,326.3543396,254.724639893,149.287307739,150.534698486,-0.284579783678,2806225000000,313.850921631,256.830535889,126.702384949,126.762680054,-0.682067573071,2868133000000,326.789703369,258.067565918,125.879043579,127.256706238,1.39940237999
2859317000000,344.217468262,254.733169556,103.908370972,105.059806824,-1.65047049522,2814109000000,318.671478271,265.251281738,122.979194641,117.111541748,-0.891887962818,2902697000000,322.775970459,273.604492188,66.9929122925,68.7495574951,1.26360595226,2824581000000,288.156921387,254.457992554,100.491279602,101.180664062,-1.99656164646,2808537000000,314.784851074,273.68572998,123.278427124,123.473724365,0.0308789294213,,,,,,,,,,,,,,,,,,,2840233000000,309.237915039,240.56312561,286.406738281,297.279296875,-5.0967540741,,,,,,,2810469000000,312.812561035,252.671051025,200.806610107,204.748641968,-0.702190935612,2824321000000,297.59979248,253.985122681,127.043960571,129.468948364,-5.527364254,2869417000000,325.870849609,254.562255859,151.31149292,152.64704895,-0.419769465923,2806321000000,315.540924072,256.858459473,126.932510376,128.321792603,-0.730122566223,2868133000000,329.889007568,257.739044189,124.866775513,127.451789856,2.25623035431
2859421000000,342.337463379,255.129211426,104.237136841,104.882804871,-1.43225812912,2814205000000,318.470611572,265.333404541,123.252288818,118.097381592,-1.01057243347,2902797000000,321.771026611,274.245544434,67.7711105347,69.8805541992,1.08398532867,2824673000000,286.708465576,253.916244507,100.653381348,100.68611908,-2.3934469223,2808657000000,314.009155273,274.523895264,124.577766418,124.658950806,0.0787160545588,,,,,,,,,,,,,,,,,,,2840337000000,309.382080078,240.495437622,287.375183105,298.474517822,-5.33273792267,,,,,,,2810469000000,315.320739746,252.242172241,201.524688721,205.813964844,-0.557678163052,2824429000000,296.417999268,253.951843262,128.046218872,129.302047729,-5.10214853287,2869509000000,325.55770874,254.309341431,153.629180908,154.734222412,-0.455007761717,2806437000000,315.978118896,256.381958008,127.288108826,129.165481567,0.133986055851,2868241000000,327.876739502,258.37689209,126.259872437,128.182632446,1.66511583328
2859517000000,345.421051025,254.828186035,105.273086548,107.386260986,-0.542396605015,2814205000000,320.03237915,265.030548096,122.964736938,119.29889679,-1.01682639122,2902909000000,320.449127197,275.30657959,68.4119491577,69.9375610352,0.767771542072,2824673000000,288.234069824,254.264648438,100.853561401,101.479751587,-2.34825992584,2808657000000,316.862213135,274.453491211,124.165992737,125.810386658,-0.0752349346876,,,,,,,,,,,,,,,,,,,2840425000000,309.5262146,240.427764893,288.34362793,299.669769287,-5.56872177124,,,,,,,2810561000000,313.075500488,252.403015137,202.707580566,206.413497925,-0.64784860611,2824429000000,297.921325684,253.573776245,128.440917969,130.252731323,-4.82320022583,2869621000000,327.508666992,253.459579468,155.412185669,157.011749268,-0.531621873379,2806541000000,313.9715271,256.933258057,129.440597534,130.21824646,-0.372115015984,2868241000000,326.517242432,257.674591064,127.028900146,127.858428955,1.06888186932
2859517000000,342.762298584,255.293518066,105.649688721,106.885391235,-0.507816433907,2814305000000,318.541137695,265.106018066,123.053359985,119.675979614,-1.176451087,2903025000000,318.837341309,274.902099609,69.1423034668,70.0575790405,-0.0373232401907,2824789000000,286.734008789,254.558609009,101.910041809,102.226524353,-2.39464139938,2808789000000,314.496429443,274.753936768,125.688835144,126.908210754,-0.175218895078,,,,,,,,,,,,,,,,,,,2840517000000,309.670349121,240.360076904,289.312072754,300.864990234,-5.80470609665,,,,,,,2810653000000,312.325042725,252.217559814,203.782363892,206.76210022,-0.735571324825,2824541000000,297.489532471,253.832473755,129.086486816,130.586196899,-4.36871480942,2869729000000,325.975189209,253.178787231,157.379699707,159.296936035,-0.754310786724,2806541000000,316.679016113,255.879653931,128.671463013,130.752593994,0.573623597622,2868345000000,326.215393066,258.046813965,128.323959351,128.736602783,0.77679091692
2859617000000,341.842681885,255.748153687,105.921600342,106.409996033,-0.611221373081,2814409000000,317.557006836,264.863891602,123.317863464,120.420944214,-1.23265242577,2903117000000,318.756774902,276.066192627,69.5749511719,70.0810012817,-0.296638309956,2824789000000,285.715393066,254.025756836,102.429473877,102.109695435,-2.14999198914,2808949000000,315.5234375,274.788635254,126.778388977,128.685379028,-0.413719564676,,,,,,,,,,,,,,,,,,,2840617000000,309.81451416,240.292404175,290.280517578,302.060241699,-6.04068994522,,,,,,,2810761000000,312.437255859,251.489318848,204.406158447,207.261810303,-0.974473655224,2824541000000,298.010498047,254.221374512,129.246932983,131.719055176,-4.12148666382,2869817000000,325.135620117,252.790969849,159.242614746,161.419250488,-0.874112308025,2806629000000,315.373077393,256.393218994,130.135009766,131.822479248,0.17434926331,2868345000000,325.635345459,257.475067139,129.454101562,129.597045898,0.288338810205
2859617000000,343.736206055,256.141113281,105.73992157,106.847236633,-0.548990011215,2814529000000,317.014373779,264.767700195,123.71245575,121.164649963,-1.37338232994,2903117000000,319.418548584,275.746307373,70.1853713989,71.2046966553,-0.401807665825,2824789000000,287.294433594,254.312103271,102.591964722,102.878463745,-1.96030271053,2809085000000,313.718109131,275.639251709,128.943939209,130.954208374,-0.925975143909,,,,,,,,,,,,,,,,,,,2840717000000,309.958648682,240.224716187,291.248931885,303.255462646,-6.27667379379,,,,,,,2810873000000,316.079681396,250.101959229,203.952423096,207.681304932,-0.283223986626,2824657000000,298.213256836,254.161056519,129.867080688,132.420562744,-4.16766738892,2869937000000,325.065979004,252.45690918,161.224227905,163.354782104,-1.00087022781,2806629000000,316.80456543,256.375976562,130.758651733,133.082290649,0.131872862577,2868453000000,325.933563232,257.65826416,130.794113159,130.222824097,0.132300809026
2859725000000,344.347900391,256.425689697,105.614387512,107.322792053,-0.470066189766,2814529000000,316.05657959,264.392486572,123.47454071,120.935142517,-1.54951179028,2903229000000,319.073608398,275.864746094,71.0883789062,72.5765380859,1.04521369934,2824905000000,287.542999268,254.580093384,102.912094116,103.948127747,-1.94712102413,2809085000000,314.684875488,275.299560547,130.284973145,132.545761108,-0.765210866928,,,,,,,,,,,,,,,,,,,2840809000000,310.102783203,240.157043457,292.217376709,304.450714111,-6.51265764236,,,,,,,2810961000000,314.018280029,250.435943604,204.73777771,208.214080811,-0.537315428257,2824769000000,299.130615234,252.614349365,129.165969849,132.271636963,-2.35172700882,2869937000000,323.967224121,251.187210083,162.738067627,163.623458862,-0.763942480087,2806737000000,317.113189697,256.374603271,131.662322998,134.120269775,0.180053159595,2868453000000,327.906036377,257.298400879,131.492477417,131.464920044,0.00146766705438
2859833000000,343.254211426,257.634735107,105.539123535,106.881858826,-1.07919239998,2814529000000,318.089416504,264.055358887,124.079780579,122.433288574,-1.73680210114,2903337000000,318.765136719,275.467407227,71.4427261353,73.2918014526,1.12519347668,2825021000000,285.380432129,255.88394165,103.274398804,103.967651367,-1.83851969242,2809225000000,312.234344482,275.258850098,132.288650513,134.262664795,-0.862512588501,,,,,,,,,,,,,,,,,,,2840901000000,310.246948242,240.089355469,293.185821533,305.645935059,-6.74864149094,,,,,,,2810961000000,316.260955811,250.272720337,205.022689819,209.047592163,-0.555642604828,2824873000000,299.39553833,252.42477417,129.710464478,132.924453735,-2.29130506516,2870125000000,323.745239258,250.824874878,164.254089355,165.135223389,-0.75715649128,2806845000000,317.421844482,256.37322998,132.566009521,135.15826416,0.228233456612,2868565000000,327.848083496,257.036865234,132.035842896,132.701202393,-0.114535488188
2859929000000,342.666290283,258.366790771,105.817810059,106.622665405,-1.98531579971,2814637000000,316.889434814,264.444366455,124.462898254,123.072288513,-1.81225597858,2903449000000,318.786102295,275.179321289,71.4320907593,73.5570449829,2.17071890831,2825021000000,286.026977539,254.888641357,103.00932312,104.617179871,-0.654852807522,2809373000000,311.171783447,275.510528564,134.043136597,135.919952393,-0.919003427029,,,,,,,,,,,,,,,,,,,2841001000000,310.391082764,240.021682739,294.154266357,306.841186523,-6.98462533951,,,,,,,2811057000000,314.385375977,250.313278198,205.658096313,209.4506073,-0.794440448284,2824989000000,299.660430908,252.235214233,130.254974365,133.577270508,-2.23088312149,2870285000000,323.523284912,250.462539673,165.770095825,166.646987915,-0.750370502472,2806957000000,315.171264648,255.327255249,133.959747314,135.049575806,-0.0573307685554,2868669000000,327.456420898,257.080200195,132.624694824,134.032302856,-0.0925317779183
2859929000000,345.266204834,255.985015869,104.393600464,106.800689697,0.689376592636,2814637000000,316.94519043,265.380584717,123.723564148,122.768051147,-1.61118447781,2903561000000,318.988342285,276.035705566,71.0098114014,73.7990036011,2.45601868629,2825133000000,285.369781494,254.998138428,104.023277283,106.053115845,-0.580265879631,2809373000000,311.685516357,276.557098389,134.821548462,136.696731567,-1.10685443878,,,,,,,,,,,,,,,,,,,2841097000000,310.535247803,239.953994751,295.122711182,308.036437988,-7.22060966492,,,,,,,2811173000000,314.2472229,249.997955322,206.812591553,210.627426147,-0.800951302052,2825085000000,295.962158203,251.439682007,136.009338379,137.502471924,-4.69689035416,2870421000000,323.301300049,250.100204468,167.286102295,168.158752441,-0.743584513664,2806957000000,317.847412109,255.984405518,134.355484009,136.862106323,-0.196109205484,2868765000000,327.770629883,257.160095215,133.389801025,135.384475708,-0.172771915793
2860017000000,343.650848389,258.123596191,105.03326416,107.135696411,-0.0312023516744,2814637000000,315.098083496,263.586791992,125.491241455,119.860832214,0.614253282547,2903665000000,318.640930176,276.300476074,71.1673736572,74.0685195923,2.56636929512,2825253000000,283.006530762,255.365097046,105.296401978,107.296379089,-0.844062447548,2809373000000,314.171813965,276.341339111,134.031326294,137.321060181,-0.587800979614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2811269000000,314.865905762,249.99710083,207.259231567,210.849060059,-0.888807356358,2825085000000,298.913513184,251.305084229,135.547790527,137.719955444,-3.95793867111,2870541000000,328.642700195,247.252944946,167.204544067,170.085113525,0.196315199137,2807057000000,315.748352051,255.59967041,135.471206665,136.895126343,-0.292454659939,2868869000000,328.17767334,257.231964111,134.347747803,136.974914551,-0.248807817698
2860017000000,341.577697754,257.726104736,106.061561584,107.039840698,-0.317401319742,2814741000000,315.84173584,264.594421387,126.270324707,120.860015869,0.0477703176439,2903777000000,317.85635376,276.053314209,71.7124557495,74.8204345703,2.78928756714,2825253000000,282.718963623,256.183563232,105.683937073,107.387298584,-1.68048739433,2809509000000,311.863433838,276.133666992,135.680282593,138.977737427,-0.896324872971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2811269000000,317.919952393,248.525344849,206.377548218,210.323928833,-0.309410691261,2825197000000,299.112121582,251.07460022,136.309799194,138.520172119,-3.99253535271,2870673000000,328.708892822,246.541107178,169.709487915,173.58152771,0.297540158033,2807057000000,317.961730957,255.74067688,136.363006592,138.618179321,-0.712844729424,2869041000000,327.129180908,258.298187256,135.375183105,137.24395752,-0.37534686923
2860113000000,341.870788574,259.378204346,108.205078125,107.502052307,1.13962876797,2814845000000,316.076873779,264.736968994,127.860580444,121.330001831,-0.728537559509,2903877000000,317.911743164,275.929748535,71.711807251,75.2664260864,3.71521568298,2825361000000,281.219177246,255.738586426,106.883338928,108.339935303,-1.65345454216,2809509000000,311.733703613,277.022583008,136.763061523,139.076644897,-0.526034414768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2811365000000,315.952850342,249.658096313,206.993927002,210.725616455,-0.517850518227,2825309000000,299.310699463,250.844100952,137.071807861,139.320388794,-4.0271320343,2870789000000,325.759033203,245.781021118,171.835632324,174.431121826,0.147714152932,2807153000000,316.867248535,255.98298645,137.370681763,139.693710327,-1.07759416103,2869041000000,328.390838623,257.846221924,136.018005371,139.046325684,-0.766007423401
2860113000000,343.023620605,258.734222412,108.418914795,108.364387512,0.976759970188,2814845000000,314.108917236,263.233856201,129.147094727,118.60508728,1.347219944,2903973000000,316.285400391,276.378753662,72.8728561401,75.7929916382,2.83747243881,2825361000000,281.326782227,256.381225586,107.50958252,108.856338501,-1.56768655777,2809509000000,313.854827881,276.650085449,136.096511841,139.632232666,-0.224802151322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2811365000000,318.277740479,249.675369263,207.332489014,211.713760376,-0.722744107246,2825413000000,301.919281006,250.353790283,134.183563232,138.265335083,-2.31809878349,2870793000000,328.103027344,246.041259766,173.092132568,176.663925171,0.438558131456,2807153000000,318.354248047,255.784454346,138.185974121,140.872924805,-1.04407048225,2869201000000,326.306304932,257.63168335,137.729125977,140.797866821,-0.985569834709
2860217000000,343.33895874,258.576263428,108.814987183,109.372673035,0.571363508701,2814929000000,314.61239624,263.988494873,128.976257324,119.606590271,0.997160077095,2903973000000,317.248962402,277.043731689,73.6098022461,76.9359893799,0.996018052101,2825477000000,279.240264893,255.009841919,109.433685303,106.256332397,0.271927505732,2809661000000,313.605163574,275.795898438,137.292236328,141.440597534,-0.288419574499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2811465000000,316.022613525,249.932922363,207.828857422,211.798187256,-0.850455284119,2825513000000,299.499908447,249.94593811,134.653549194,138.424972534,-1.91832613945,2870925000000,328.049957275,246.45475769,173.700531006,177.027191162,0.879326581955,2807253000000,317.197937012,255.8046875,139.053329468,141.865585327,-1.47047126293,2869201000000,326.219482422,258.344573975,138.538040161,140.850814819,-1.04752647877
2860317000000,341.471862793,259.189727783,109.358261108,110.017105103,0.113640524447,2815029000000,319.382415771,268.004974365,138.598571777,112.665496826,2.64856791496,2904077000000,315.601043701,276.72958374,74.6033706665,77.5248641968,0.392820507288,2825593000000,279.295562744,256.412078857,110.732162476,107.928222656,0.941449940205,2809797000000,311.939880371,276.680084229,138.176727295,141.739196777,-0.823894679546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2811577000000,315.611083984,249.655395508,208.057556152,212.105911255,-1.01821267605,2825513000000,300.813690186,249.324584961,134.777435303,138.992324829,-1.48690390587,2870925000000,329.771575928,245.283538818,174.751373291,178.811218262,0.997359514236,2807253000000,316.473052979,257.421051025,139.494033813,142.795913696,-2.13717985153,2869201000000,327.621734619,257.507751465,139.88104248,142.61114502,-1.01798355579
2860317000000,341.329742432,260.124267578,109.291236877,109.781013489,-0.207740530372,2815121000000,316.015075684,265.792663574,137.483261108,114.570960999,2.07636523247,2904185000000,314.752838135,276.694030762,75.4892044067,77.0245056152,-0.0378833189607,2825717000000,277.889587402,256.198394775,111.795394897,109.375694275,-0.0494070760906,2809913000000,313.349121094,275.995666504,137.903427124,142.873123169,-0.419169634581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2811677000000,315.848937988,249.433670044,208.518096924,212.548568726,-1.21788454056,2825617000000,301.63961792,249.21257019,135.244430542,139.607849121,-1.08529901505,2871057000000,330.322479248,244.384735107,176.112182617,180.800933838,0.874816000462,2807253000000,318.685211182,256.149841309,140.036865234,143.937011719,-2.46665096283,2869305000000,325.839874268,257.549438477,141.801513672,143.875213623,-1.15048205853
2860413000000,340.552459717,259.959259033,110.004814148,110.436752319,-0.443852156401,2815121000000,316.549987793,264.680755615,135.748916626,116.09753418,1.86742210388,2904185000000,316.457122803,275.819488525,75.8034973145,76.9423065186,0.557894349098,2825717000000,279.494354248,256.145568848,112.688110352,111.390022278,-0.0432184450328,2810021000000,311.22277832,274.413391113,140.090103149,143.95526123,-0.935556352139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2811785000000,315.709381104,250.172225952,209.267456055,212.4168396,-1.38300549984,2825721000000,301.181091309,250.109176636,136.198547363,138.811752319,0.11367046833,2871189000000,326.135894775,243.029495239,181.476806641,183.286956787,-0.732515871525,2807357000000,318.37512207,256.749176025,139.888031006,143.395507812,-2.67263269424,2869469000000,326.895446777,256.795562744,143.261856079,146.064590454,-1.09055364132
2860513000000,340.342102051,260.228790283,110.382598877,110.814857483,-0.478187948465,2815233000000,314.987335205,264.445098877,134.689849854,117.688209534,1.18062341213,2904297000000,315.153900146,276.305328369,76.4828567505,77.6180648804,-0.0143805695698,2825833000000,277.846252441,256.478363037,114.621879578,113.352256775,-0.384654670954,2810021000000,311.684539795,274.183288574,141.242523193,145.705413818,-0.869119405746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2811785000000,318.53805542,249.572158813,209.314315796,213.100570679,-1.45966184139,2825721000000,302.362976074,249.399093628,136.452713013,139.520721436,0.277595072985,2871189000000,328.317108154,243.443252563,182.056045532,184.560195923,-0.456671446562,2807469000000,318.592956543,256.800750732,140.69468689,144.328414917,-2.77631664276,2869601000000,324.6065979,256.629730225,145.329528809,147.558700562,-1.24735450745
2860617000000,340.131744385,260.498291016,110.760383606,111.192955017,-0.512523710728,2815233000000,315.694244385,265.397399902,135.65965271,121.134918213,-0.734691739082,2904413000000,314.772979736,276.427215576,76.8314285278,77.9434356689,-0.0701830610633,2825833000000,278.969146729,256.020019531,116.351928711,115.894294739,-0.90916877985,2810125000000,309.321777344,274.296081543,142.563079834,146.928741455,-1.06308913231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2811881000000,316.570983887,249.831008911,209.894241333,213.012451172,-1.92498004436,2825821000000,302.6875,249.176391602,136.994247437,140.113967896,0.446533590555,2871313000000,329.409545898,242.787902832,182.009292603,185.63873291,0.113081097603,2807561000000,318.328613281,256.586395264,140.428207397,144.011688232,-2.65745282173,2869717000000,323.422546387,256.121704102,147.109939575,149.010879517,-1.25101745129
2860721000000,339.70425415,260.98739624,112.508033752,112.453620911,-0.804747998714,2815329000000,314.566162109,264.951629639,134.62298584,122.319244385,-1.02604472637,2904529000000,313.5675354,276.63961792,77.411491394,78.5369720459,-0.536831319332,2825945000000,277.420318604,256.428436279,118.081497192,117.550827026,-1.24543511868,2810185000000,308.392059326,273.576416016,144.070632935,148.276504517,-1.37705767155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2811881000000,318.676208496,249.307495117,209.375259399,213.461502075,-1.70243430138,2825909000000,301.598052979,249.927993774,136.40284729,139.227478027,0.191067054868,2871433000000,326.268585205,243.022842407,182.627151489,186.242034912,0.0678112208843,2807741000000,318.504486084,256.614837646,141.1743927,144.874176025,-2.74859499931,2869853000000,324.892059326,254.695510864,148.389328003,150.771636963,-1.16232788563
2860817000000,339.436828613,261.260528564,113.796020508,113.748023987,-1.0356708765,2815437000000,314.062561035,264.460723877,133.79498291,123.396682739,-1.84845745564,2904633000000,314.243743896,276.607788086,77.6360473633,79.1967468262,-0.278875619173,2825945000000,278.733215332,255.869003296,119.117202759,119.513969421,-1.3463742733,2810185000000,310.192565918,272.854125977,144.618942261,149.460739136,-1.02184152603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2811981000000,316.390289307,249.783340454,209.579589844,213.676071167,-1.88846671581,2825909000000,300.006256104,248.601882935,137.098800659,138.545318604,0.368209451437,2871433000000,327.803466797,242.776306152,183.485565186,187.840011597,0.127372860909,2807885000000,318.680358887,256.643280029,141.920578003,145.73664856,-2.83973741531,2869973000000,324.690246582,254.409515381,149.432769775,151.815216064,-1.22603845596
2860817000000,341.576293945,260.802337646,113.936439514,114.909507751,-0.57793211937,2815529000000,313.265441895,264.102508545,133.13684082,124.289237976,-1.90671932697,2904733000000,312.706542969,276.707946777,78.8318328857,80.4946365356,-1.11631047726,2826057000000,277.214447021,256.357940674,120.97693634,121.143424988,-2.05749320984,2810409000000,308.27935791,272.659515381,145.863433838,150.492843628,-1.3826406002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2812069000000,315.967926025,249.885787964,209.858016968,213.866455078,-1.98604261875,2825909000000,302.339202881,248.441070557,137.343582153,139.339889526,0.441922843456,2871533000000,324.744537354,242.552474976,184.081039429,187.967468262,0.171668514609,2808009000000,318.524017334,254.771713257,143.961135864,146.793548584,-2.84877157211,2870105000000,322.518096924,253.830123901,150.928359985,153.182022095,-1.50496351719
2860909000000,340.327453613,261.807678223,115.242469788,116.353546143,-1.05328309536,2815633000000,312.344543457,264.048828125,132.687744141,124.890258789,-1.87470054626,2904733000000,313.830780029,276.630401611,78.6237106323,80.7412033081,-0.260719329119,2826181000000,276.417236328,256.802398682,122.936325073,122.627937317,-2.28176045418,2810409000000,309.744995117,272.196350098,147.013046265,151.954879761,-1.60741710663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2812169000000,315.942199707,250.243179321,210.104064941,213.75982666,-2.00548171997,2826009000000,303.420532227,248.52381897,137.545578003,140.329772949,0.571824669838,2871533000000,324.703338623,244.192184448,183.626785278,187.460342407,0.650532543659,2808009000000,321.046264648,253.122406006,146.677032471,150.796890259,-3.93809199333,2870105000000,324.419891357,253.287338257,151.473175049,154.636795044,-1.3394523859
