P1_time_percent,P1_Xc,P1_Yc,P1_W,P1_H,P1_angle,P2_time_percent,P2_Xc,P2_Yc,P2_W,P2_H,P2_angle,PD1_time_percent,PD1_Xc,PD1_Yc,PD1_W,PD1_H,PD1_angle,PD2_time_percent,PD2_Xc,PD2_Yc,PD2_W,PD2_H,PD2_angle,PD3_time_percent,PD3_Xc,PD3_Yc,PD3_W,PD3_H,PD3_angle,PD4_time_percent,PD4_Xc,PD4_Yc,PD4_W,PD4_H,PD4_angle
1.54393908954912E+018,241.911026001,278.012908936,286.47354126,185.030578613,42.8904571533,1.54393923987705E+018,-383.159790039,412.606140137,-10.3201351166,51.7563591003,-213.85534668,1.54393813082563E+018,135.675613403,127.292533875,66.3897018433,67.7350311279,-0.0145480614156,1.54393849925721E+018,238.107711792,141.734970093,87.7975769043,88.2689590454,12.9406642914,1.54402786955976E+018,420.491546631,189.82421875,-6.37018346786,-0.237413316965,44.3584671021,1.54402864608708E+018,98.2889175415,83.1246948242,81.2329864502,80.2614059448,0.225315704942
1.54393908974381E+018,256.210083008,302.559417725,292.371948242,179.567977905,48.7723503113,1.54393924004678E+018,-391.52822876,416.829833984,-11.5427980423,51.4881858826,-217.161148071,1.54393813106659E+018,137.044342041,128.372650146,65.6237487793,66.6438903809,-1.34560036659,1.54393849940011E+018,239.082489014,143.184082031,90.2007980347,90.57396698,15.2820119858,1.54402786962435E+018,437.203887939,190.487091064,-12.4526729584,-5.43358325958,44.6714782715,1.54402864619753E+018,104.604782104,85.2658004761,80.5489730835,81.136390686,-5.11544418335
1.54393908988594E+018,270.509155273,327.105926514,298.270324707,174.105377197,54.6542472839,1.5439392401224E+018,-399.89666748,421.053527832,-12.7654600143,51.2200088501,-220.466949463,1.54393813120181E+018,138.413070679,129.452774048,64.8577957153,65.5527496338,-2.67665266991,1.54393849948855E+018,245.996765137,146.291381836,87.6180114746,84.6926345825,2.67090773582,1.54402786975888E+018,453.916229248,191.149978638,-18.535161972,-10.6297540665,44.9844856262,1.54402864634455E+018,109.66998291,89.4751815796,77.9121704102,76.3465576172,-3.71089315414
1.5439390900921E+018,284.808258057,351.652435303,304.168701172,168.642776489,60.5361404419,1.54393924024736E+018,-408.265136719,425.27722168,-13.9881229401,50.9518356323,-223.772735596,1.54393813136209E+018,130.007568359,131.566040039,62.9102478027,66.9160919189,-3.6443195343,1.54393849961661E+018,240.260177612,146.304107666,84.2255020142,81.2434768677,-0.273781180382,1.54402786982919E+018,470.628570557,191.812866211,-24.6176528931,-15.8259239197,45.2974967957,1.54402864647253E+018,107.584579468,90.9741363525,74.8586730957,72.9555892944,-4.14026498795
1.54393909037652E+018,299.107330322,376.198974609,310.067108154,163.180175781,66.4180374146,1.54393924036553E+018,-416.633575439,429.50088501,-15.2107858658,50.6836585999,-227.078536987,1.5439381314904E+018,130.154373169,129.221633911,62.3345565796,66.7562637329,-4.99850749969,1.54393849972766E+018,239.027938843,147.35760498,84.671257019,81.0871353149,-1.38301408291,1.54402786992409E+018,487.340911865,192.475753784,-30.7001419067,-21.0220947266,45.6105041504,1.54402864656695E+018,110.427627563,95.4763946533,74.5607223511,70.0887145996,-2.6128013134
1.54393909058823E+018,313.406402588,400.745483398,315.965484619,157.717575073,72.2999267578,1.54393924048974E+018,-425.00201416,433.724578857,-16.4334487915,50.4154853821,-230.38432312,1.54393813165767E+018,130.118637085,131.568023682,62.5165328979,64.5411529541,-6.15245723724,1.54393849988725E+018,239.158966064,150.614089966,81.9269866943,82.8094940186,0.104473784566,1.54402787001615E+018,504.053222656,193.138626099,-36.7826309204,-26.2182636261,45.9235153198,1.54402864676862E+018,112.029624939,98.9668502808,73.6980285645,68.2059402466,-2.88086247444
1.54393909078325E+018,327.705474854,425.291992188,321.863861084,152.254974365,78.1818237305,1.54393924063582E+018,-433.370483398,437.948272705,-17.6561107635,50.1473083496,-233.690124512,1.54393813183282E+018,126.48739624,128.860931396,62.8914680481,66.5723419189,-4.85801887512,1.54393850006344E+018,238.47416687,152.552261353,81.7538604736,83.0176315308,-0.500984489918,1.54402787021106E+018,520.765563965,193.801513672,-42.8651237488,-31.414434433,46.2365226746,1.54402864687161E+018,113.631622314,102.457305908,72.8353347778,66.3231658936,-3.14892339706
1.54393909103074E+018,342.004547119,449.838500977,327.762268066,146.792373657,84.0637207031,1.54393924067412E+018,-441.738922119,442.171966553,-18.8787746429,49.8791351318,-236.995925903,1.54393813203351E+018,126.319885254,124.90901947,65.019569397,73.7994689941,-9.59574127197,1.54393850017533E+018,237.722366333,158.056274414,83.8858337402,87.9794540405,-8.0260925293,1.54402787037554E+018,537.477905273,194.464401245,-48.9476127625,-36.6106033325,46.5495300293,1.54402864700005E+018,115.23361969,105.947753906,71.9726409912,64.4403915405,-3.41698431969
1.54393909120012E+018,356.303619385,474.385040283,333.660644531,141.329772949,89.9456100464,1.54393924074883E+018,-450.10736084,446.3956604,-20.101436615,49.6109580994,-240.301712036,1.54393813219046E+018,122.347557068,127.120643616,65.7544250488,74.8982009888,-8.39197731018,1.5439385001774E+018,236.359680176,158.702224731,80.7075424194,86.011505127,-4.25333309174,1.54402787052482E+018,554.190246582,195.12727356,-55.0301017761,-41.8067741394,46.8625411987,1.54402864714843E+018,118.452545166,98.641204834,69.1272659302,64.1491165161,-4.51109933853
1.54393909139531E+018,370.60269165,498.931549072,339.559020996,135.867172241,95.827507019,1.54393924078125E+018,-458.475830078,450.619354248,-21.324098587,49.3427848816,-243.607513428,1.5439381323747E+018,119.776802063,127.050544739,65.9647140503,76.1499481201,-9.3740606308,1.54393850026839E+018,236.249420166,160.491210938,81.0405502319,88.1798248291,-3.75262713432,1.54402787069009E+018,260.257385254,42.434803009,57.9818305969,70.9124755859,2.40487551689,1.54402864727301E+018,120.485191345,99.2560043335,67.9298324585,62.5350418091,-4.91862487793
1.54393909160958E+018,384.901763916,523.478088379,345.457427979,130.404571533,101.709403992,1.54393924087721E+018,-466.844268799,454.843048096,-22.5467624664,49.0746078491,-246.913314819,1.54393813251515E+018,117.206047058,126.980438232,66.1750030518,77.4017028809,-10.3561439514,1.54393850026918E+018,237.147705078,159.57623291,111.107955933,138.607345581,-21.9205780029,1.54402787080913E+018,256.91204834,33.1958732605,58.7538375854,72.5029449463,0.141102090478,1.54402864742008E+018,122.517837524,99.870803833,66.7323989868,60.9209632874,-5.32614994049
1.54393909182326E+018,399.200836182,548.024597168,351.355804443,124.941963196,107.591293335,1.54393924097775E+018,-475.21270752,459.066741943,-23.7694244385,48.8064346313,-250.219100952,1.54393813273303E+018,114.635292053,126.910339355,66.3852920532,78.6534576416,-11.338227272,1.54393850038311E+018,240.120880127,162.210174561,104.16305542,129.259490967,-14.6848869324,1.54402787096759E+018,253.566711426,23.9569396973,59.525844574,74.0934143066,-2.12267136574,1.5440286475916E+018,124.550483704,100.485603333,65.5349655151,59.3068847656,-5.73367547989
1.54393909202832E+018,413.499908447,572.571105957,357.254180908,119.479362488,113.473190308,1.54393924102508E+018,-483.581176758,463.290435791,-24.9920864105,48.5382575989,-253.524902344,1.54393813288793E+018,112.064537048,126.840232849,66.5955810547,79.9052047729,-12.3203105927,1.54393850038379E+018,240.294448853,164.718902588,100.189582825,117.529945374,-13.7750892639,1.54402787101802E+018,250.221374512,14.7180080414,60.2978515625,75.683883667,-4.38644456863,1.54402864782692E+018,125.621498108,94.0629425049,72.6525268555,68.5270767212,-6.06263399124
1.54393909220425E+018,82.3415985107,127.311546326,441.191619873,207.695953369,43.7422485352,1.54393924111734E+018,-491.949615479,467.514129639,-26.2147502899,48.2700843811,-256.830688477,1.54393813302646E+018,109.493782043,126.770133972,66.8058700562,81.1569595337,-13.3023948669,1.54393850048254E+018,220.540634155,138.302642822,164.206436157,104.37701416,12.683886528,1.54402787108809E+018,246.876037598,5.47907590866,61.069858551,77.2743530273,-6.65021800995,1.54402864795245E+018,127.396911621,92.7952880859,72.6790084839,68.5077438354,-6.45859479904
1.54393909236608E+018,67.1321258545,111.727798462,452.710632324,208.980407715,44.178276062,1.54393924117141E+018,-500.318054199,471.737823486,-27.437412262,48.0019073486,-260.136505127,1.54393813316167E+018,129.326187134,141.766784668,65.6016235352,70.7931442261,-6.13996315002,1.54393850048344E+018,242.741775513,159.392547607,148.402404785,98.8867416382,7.31042814255,1.54402787122976E+018,243.530700684,-3.75985622406,61.8418655396,78.8648147583,-8.91399097443,1.54402864806031E+018,129.172332764,91.5276260376,72.7054977417,68.4884109497,-6.85455560684
1.54393909257E+018,51.9226493835,96.1440582275,464.229614258,210.264862061,44.6142997742,1.54393924120918E+018,-508.68649292,475.961517334,-28.660074234,47.7337341309,-263.44229126,1.54393813329673E+018,131.188293457,144.677902222,65.6121520996,70.4045639038,-5.9718914032,1.54393850061534E+018,249.416748047,164.109939575,156.871017456,97.1457290649,9.90602779388,1.54402787127129E+018,240.18536377,-12.9987878799,62.6138725281,80.4552841187,-11.1777648926,1.54402864815948E+018,138.512268066,96.6625137329,71.3562088013,70.4658966064,6.62675189972
1.54393909275123E+018,36.7131767273,80.5603103638,475.748626709,211.549331665,45.050327301,1.54393924122661E+018,-517.054931641,480.185211182,-29.8827381134,47.4655570984,-266.748077393,1.54393813361076E+018,134.963897705,144.402740479,65.186882019,67.8880691528,-4.66395187378,1.54393850070219E+018,248.531219482,173.484832764,125.044792175,88.9817428589,6.69974136353,1.54402787138045E+018,236.840026855,-22.2377204895,63.3858757019,82.045753479,-13.4415378571,1.54402864825951E+018,142.745864868,97.475440979,71.1724395752,70.7517242432,8.35157585144
1.54393909295954E+018,21.5037021637,64.9765701294,487.267608643,212.833786011,45.4863548279,1.54393924133051E+018,-525.423400879,484.408905029,-31.1054000854,47.1973838806,-270.053894043,1.54393813376825E+018,137.633285522,145.969619751,65.1311950684,67.1761779785,-4.32269001007,1.54393850070311E+018,247.962936401,175.002685547,108.569496155,85.0956192017,7.47576522827,1.54402787146133E+018,233.4947052,-31.4766521454,64.1578826904,83.6362228394,-15.7053117752,1.54402864834549E+018,146.979476929,98.2883682251,70.9886779785,71.0375518799,10.0763998032
1.54393909316202E+018,6.29422903061,49.3928260803,498.786621094,214.118240356,45.9223823547,1.543939241397E+018,-533.791870117,488.632598877,-32.3280639648,46.9292068481,-273.359680176,1.54393813397321E+018,148.206954956,146.964614868,64.3199691772,67.0290145874,-1.83394300938,1.54393850078572E+018,246.422424316,178.095733643,94.4445114136,87.4627990723,9.37064933777,1.54402787150987E+018,230.149368286,-40.7155838013,64.9298934937,85.2266921997,-17.9690856934,1.54402864842642E+018,151.21307373,99.1013031006,70.8049087524,71.323387146,11.8012247086
1.54393909331619E+018,-8.91524505615,33.8090820312,510.305633545,215.402709961,46.3584098816,1.54393924145179E+018,-542.16027832,492.856292725,-33.5507240295,46.6610336304,-276.665466309,1.54393813418776E+018,149.637588501,151.059082031,63.4472389221,66.4454956055,-1.71986353397,1.54393850078696E+018,242.316650391,177.48588562,87.4193115234,87.1884231567,7.75304222107,1.54402787155983E+018,226.804031372,-49.9545173645,65.7018966675,86.8171615601,-20.2328586578,1.54402864854862E+018,155.446685791,99.9142303467,70.6211471558,71.6092147827,13.5260486603
1.54393909348521E+018,-24.1247177124,18.2253379822,521.824645996,216.687164307,46.7944374084,1.54393924152852E+018,-550.528747559,497.079986572,-34.7733879089,46.3928565979,-279.971282959,1.54393813439024E+018,150.850357056,154.288635254,62.5941429138,67.9538116455,-0.457479029894,1.54393850078701E+018,239.694061279,176.310913086,83.4546356201,85.4839477539,9.44658088684,1.5440278716116E+018,223.458694458,-59.193447113,66.4738998413,88.4076309204,-22.4966316223,1.54402864863947E+018,159.680282593,100.727157593,70.4373779297,71.8950424194,15.250872612
1.54393909362428E+018,-39.3341903687,2.64159393311,533.34362793,217.971633911,47.2304649353,1.54393924157289E+018,-558.897216797,501.303649902,-35.9960517883,46.1246833801,-283.277069092,1.54393813453976E+018,153.211532593,157.281021118,62.1770896912,67.7623748779,0.271424770355,1.54393850087911E+018,247.424850464,180.308334351,81.2367172241,84.5104904175,-0.376705080271,1.54402787168932E+018,220.113357544,-68.4323806763,67.2459106445,89.9981002808,-24.7604045868,1.54402864877221E+018,163.913894653,101.540084839,70.253616333,72.1808700562,16.9756965637
1.54393909376188E+018,-54.5436668396,-12.942150116,544.862609863,219.256088257,47.6664924622,1.54393924163153E+018,-567.265625,505.52734375,-37.2187156677,45.8565063477,-286.582855225,1.54393813475108E+018,155.57270813,160.273406982,61.7600364685,67.5709381104,1.0003285408,1.54393850088016E+018,249.282501221,182.289642334,79.9178695679,84.5034408569,0.338825196028,1.54402787173347E+018,216.768035889,-77.6713104248,68.0179138184,91.5885620117,-27.0241794586,1.54402864906481E+018,140.5443573,106.805801392,66.1368789673,68.1216812134,13.0754079819
1.54393909391284E+018,-69.7531356812,-28.525894165,556.381591797,220.540542603,48.102519989,1.54393924169385E+018,-575.634094238,509.751037598,-38.4413757324,45.5883293152,-289.888641357,1.5439381348964E+018,166.902023315,160.300918579,62.5431556702,69.6242675781,1.00221800804,1.5439385009763E+018,248.06010437,180.840606689,81.8429107666,89.9868011475,-1.93640339375,1.54402787182059E+018,213.422698975,-86.9102478027,68.7899246216,93.1790313721,-29.2879524231,1.54402864925405E+018,151.970230103,111.376365662,64.0236053467,65.7214050293,8.57982826233
1.54393909408867E+018,-84.9626159668,-44.1096382141,567.900634766,221.825012207,48.5385475159,1.54393924175275E+018,-584.002563477,513.974731445,-39.6640396118,45.3201560974,-293.194458008,1.54393813503831E+018,173.292388916,162.74382019,63.5996894836,68.5054702759,1.84946715832,1.54393850097637E+018,245.798950195,180.295852661,82.5593566895,89.5115509033,2.30337977409,1.54402787192372E+018,210.077362061,-96.1491775513,69.5619277954,94.7695007324,-31.5517253876,1.54402864941897E+018,152.555160522,112.035682678,67.8620758057,71.8191833496,-1.60577321053
1.54393909430663E+018,-100.172088623,-59.6933822632,579.419616699,223.109466553,48.9745750427,1.54393924181507E+018,-592.37097168,518.198425293,-40.8867034912,45.0519790649,-296.500244141,1.54393813522595E+018,179.119400024,164.990768433,63.6369018555,68.4795532227,2.49096274376,1.54393850108432E+018,243.635223389,182.042999268,83.0976486206,92.7696762085,1.77194857597,1.54402787201692E+018,206.732025146,-105.3881073,70.3339385986,96.3599700928,-33.8154983521,1.54402864957377E+018,155.74911499,113.890289307,67.7991943359,72.4069366455,-3.10928034782
1.54393909449884E+018,-115.381561279,-75.2771224976,590.938598633,224.393920898,49.4105987549,1.54393924194519E+018,-600.739440918,522.422119141,-42.1093635559,44.7838058472,-299.806030273,1.5439381354018E+018,169.658157349,168.419815063,63.961681366,70.1077880859,1.15869247913,1.54393850119634E+018,243.072113037,184.57824707,85.2347259521,90.2990875244,1.90280914307,1.54402787208847E+018,203.386688232,-114.627044678,71.1059417725,97.9504394531,-36.0792732239,1.54402864969051E+018,158.943054199,115.744903564,67.7363128662,72.9946975708,-4.6127872467
1.54393909473362E+018,-130.591033936,-90.8608703613,602.457580566,225.678390503,49.8466262817,1.5439392419958E+018,-609.107910156,526.645812988,-43.3320274353,44.5156288147,-303.111846924,1.54393813553434E+018,171.245147705,166.567550659,64.5514602661,70.2851028442,1.50808942318,1.5439385011968E+018,243.537872314,186.125701904,85.968170166,91.9462127686,1.00425636768,1.54402787213323E+018,200.041351318,-123.865974426,71.8779449463,99.5409088135,-38.343044281,1.54402864985233E+018,153.727996826,109.341125488,68.5194549561,69.2501754761,-3.70037174225
1.54393909491292E+018,-145.800506592,-106.444610596,613.976623535,226.962844849,50.2826538086,1.54393924205407E+018,-617.476318359,530.869506836,-44.5546913147,44.2474555969,-306.417633057,1.54393813565722E+018,171.87852478,166.980560303,64.737991333,70.5483322144,1.79507017136,1.54393850149835E+018,245.108123779,189.221466064,87.6877059937,92.690864563,2.0720448494,1.54402787217484E+018,196.696029663,-133.104904175,72.6499557495,101.131378174,-40.6068191528,1.5440286501072E+018,148.727630615,111.43838501,69.6877288818,73.6049346924,-1.68763554096
1.54393909513709E+018,-161.009979248,-122.028358459,625.495605469,228.247299194,50.7186813354,1.54393924211912E+018,-625.844787598,535.093200684,-45.7773513794,43.9792785645,-309.723419189,1.54393813588953E+018,173.146240234,163.741271973,65.0613479614,71.2133560181,3.89154529572,1.54393850149907E+018,244.302658081,190.386962891,88.6345977783,92.8488311768,2.23866963387,1.54402787224653E+018,193.350692749,-142.343841553,73.4219589233,102.721847534,-42.8705940247,1.54402865010801E+018,148.728286743,112.198654175,69.6964035034,75.3226165771,-2.65159630775
1.54393909534897E+018,-176.219451904,-137.612106323,637.014587402,229.531768799,51.1547088623,1.54393924217935E+018,-634.213256836,539.316894531,-47.0000152588,43.7111053467,-313.02923584,1.54393813601684E+018,174.034347534,162.687683105,65.2741394043,71.5537033081,4.52582740784,1.54393850159308E+018,244.21736145,192.142654419,88.9202728271,93.2597045898,2.30101847649,1.54402787232325E+018,190.005355835,-151.582763672,74.1939697266,104.312309265,-45.1343650818,1.54402865020835E+018,147.633453369,112.925102234,69.934928894,76.1797409058,-3.22833752632
1.54393909553726E+018,-191.428924561,-153.195846558,648.533569336,230.816223145,51.5907363892,1.54393924223879E+018,-642.581665039,543.540588379,-48.2226791382,43.4429283142,-316.335021973,1.54393813621341E+018,167.916473389,167.460678101,66.3062286377,72.8411254883,6.98129653931,1.54393850173119E+018,241.649032593,186.709640503,91.4250793457,93.5239944458,0.531353533268,1.54402787243379E+018,186.660018921,-160.82170105,74.9659729004,105.902778625,-47.3981399536,1.54402865034728E+018,146.090621948,114.655761719,71.5614547729,72.1853637695,-1.09703660011
1.54393909577509E+018,-206.638397217,-168.779586792,660.052612305,232.100692749,52.026763916,1.54393924230181E+018,-650.950134277,547.764282227,-49.4453392029,43.1747550964,-319.640808105,1.54393813641459E+018,161.929534912,170.469619751,67.6319274902,71.2746734619,7.32839488983,1.54393850185739E+018,234.376861572,180.418151855,91.9189529419,94.0246963501,-1.99013805389,1.54402787261163E+018,183.314682007,-170.060638428,75.7379837036,107.493247986,-49.6619110107,1.54402865046181E+018,150.731262207,113.964805603,71.7299423218,70.2702636719,0.0399902760983
1.54393909594225E+018,-221.847869873,-184.363327026,671.571594238,233.385147095,52.4627914429,1.54393924236345E+018,-659.318603516,551.987976074,-50.6680030823,42.906578064,-322.946624756,1.54393813641535E+018,159.771392822,171.156799316,67.2986984253,71.4404678345,6.67575979233,1.54393850185744E+018,231.477783203,178.614501953,93.9188156128,98.2037658691,5.83460521698,1.54402787278123E+018,179.969345093,-179.299560547,76.5099868774,109.083717346,-51.9256858826,1.54402865053841E+018,152.440109253,114.175674438,72.1738128662,69.8115844727,0.230687171221
1.5439390960634E+018,-237.057357788,-199.94708252,683.090576172,234.66960144,52.8988189697,1.54393924242383E+018,-667.687011719,556.211669922,-51.8906669617,42.6384048462,-326.252410889,1.5439381365708E+018,159.44140625,170.819351196,67.697555542,72.9163818359,7.18275594711,1.54393850199814E+018,233.808425903,177.106643677,95.1817779541,94.3859481812,3.69591164589,1.54402787311426E+018,176.624023438,-188.538497925,77.2819900513,110.674186707,-54.1894607544,1.54402865071179E+018,154.14894104,114.386550903,72.61769104,69.3529052734,0.421384066343
1.54393909628768E+018,-252.266830444,-215.530822754,694.609558105,235.954071045,53.3348464966,1.54393924250394E+018,-676.055480957,560.43536377,-53.1133270264,42.3702278137,-329.558197021,1.5439381368639E+018,160.220947266,173.335968018,68.7864227295,71.7322158813,6.66588640213,1.5439385020599E+018,231.108428955,175.043533325,95.5021514893,97.821472168,1.01877510548,1.54402787333194E+018,173.278686523,-197.777435303,78.0540008545,112.264656067,-56.4532318115,1.5440286508442E+018,155.857772827,114.597427368,73.0615615845,68.8942260742,0.612080991268
1.54393909652462E+018,-267.476287842,-231.114562988,706.128601074,237.238525391,53.7708702087,1.54393924254421E+018,-684.42388916,564.659057617,-54.3359909058,42.1020545959,-332.864013672,1.54393813701711E+018,159.825134277,174.872375488,69.3151931763,71.8026046753,6.98681306839,1.54393850217807E+018,229.218399048,168.03515625,118.299713135,115.500762939,-1.93501222134,1.54402787347592E+018,169.933349609,-207.016357422,78.8260040283,113.855125427,-58.7170066833,1.54402865096327E+018,149.163345337,114.933441162,72.8517379761,70.0647888184,0.00958803016692
1.54393909672473E+018,-282.685760498,-246.698303223,717.647583008,238.522979736,54.2068977356,1.54393924266894E+018,-692.792358398,568.882751465,-55.5586547852,41.8338775635,-336.169799805,1.54393813714334E+018,159.429321289,176.408782959,69.8439712524,71.8730010986,7.30773925781,1.54393850217881E+018,228.242889404,166.923080444,114.731941223,111.383529663,-3.53957390785,1.54402787369584E+018,166.588012695,-216.2552948,79.5980148315,115.445594788,-60.9807777405,1.54402865096434E+018,149.303405762,114.231536865,74.2579498291,71.1381835938,1.07234549522
1.54393909690751E+018,-297.895233154,-262.282043457,729.166564941,239.807449341,54.6429252625,1.54393924273217E+018,-701.160827637,573.106445312,-56.7813148499,41.5657043457,-339.475585938,1.54393813739594E+018,159.033508301,177.945205688,70.3727416992,71.9433898926,7.62866544724,1.54393850226672E+018,225.098205566,168.378860474,111.127998352,111.458961487,-4.70314788818,1.54402787389822E+018,163.242675781,-225.494232178,80.3700180054,117.036056519,-63.2445526123,1.54402865105351E+018,144.087997437,126.126930237,112.412590027,70.9312896729,-10.6920366287
1.54393909703696E+018,-313.104705811,-277.865783691,740.685546875,241.091903687,55.0789527893,1.54393924281939E+018,-709.52923584,577.33013916,-58.0039787292,41.2975273132,-342.781402588,1.54393813755822E+018,149.400894165,179.62600708,69.8038864136,75.0481796265,3.80046629906,1.54393850226782E+018,223.281982422,168.045501709,108.772994995,109.060287476,-3.81844520569,1.54402787403189E+018,46.8116874695,204.923706055,99.5262145996,84.0204391479,-38.0545463562,1.54402865117469E+018,148.584625244,118.859313965,103.207199097,72.0270614624,-6.90756702423
1.54393909714498E+018,-328.314178467,-293.449523926,752.204589844,242.376373291,55.5149803162,1.54393924286215E+018,-717.897705078,581.553833008,-59.2266426086,41.0293540955,-346.087188721,1.5439381377178E+018,149.377258301,178.703063965,68.6476516724,75.0368270874,1.40679001808,1.5439385023707E+018,225.715255737,165.01071167,104.576622009,104.085678101,-2.81377124786,1.54402787414032E+018,38.5208473206,214.912017822,101.075271606,84.1481933594,-39.1579170227,1.54402865128542E+018,155.134429932,114.014678955,95.0882263184,74.4564666748,0.960124909878
1.54393909732174E+018,-343.523651123,-309.033294678,763.723571777,243.660827637,55.951007843,1.54393924292829E+018,-726.266174316,585.777526855,-60.4493026733,40.761177063,-349.392974854,1.54393813787093E+018,148.012283325,178.96307373,68.7325515747,75.5185394287,0.678863167763,1.54393850247907E+018,224.258666992,160.964187622,100.392829895,103.572280884,-2.7542989254,1.54402787428145E+018,30.2300128937,224.900314331,102.624336243,84.2759552002,-40.2612915039,1.54402865139189E+018,153.540756226,112.773208618,89.3359375,74.5787887573,2.11591863632
1.54393909746625E+018,-358.733154297,-324.617034912,775.242553711,244.945281982,56.3870353699,1.54393924302048E+018,-734.63458252,590.001220703,-61.6719665527,40.4930038452,-352.698791504,1.5439381381017E+018,145.484893799,177.720245361,69.3731689453,72.8499069214,-0.193350464106,1.54393850248031E+018,222.649581909,160.196136475,97.9468536377,101.842178345,-1.79700350761,1.54402787432117E+018,21.9391746521,234.88861084,104.17339325,84.4037094116,-41.3646621704,1.5440286515173E+018,156.325149536,115.395698547,83.670715332,73.1813964844,3.27857875824
1.54393909753294E+018,-373.942626953,-340.200775146,786.761535645,246.229751587,56.8230628967,1.54393924306717E+018,-743.003051758,594.224914551,-62.8946304321,40.2248268127,-356.004577637,1.54393813836399E+018,146.681671143,177.33883667,70.2419281006,70.5434951782,0.508875072002,1.54393850256625E+018,233.124588013,157.16192627,97.438041687,99.4910964966,-3.6953625679,1.54402787436514E+018,13.6483373642,244.876922607,105.722450256,84.5314712524,-42.4680366516,1.54402865169014E+018,157.997329712,113.450645447,79.0924072266,76.0557479858,2.70149040222
1.54393909760864E+018,-389.152099609,-355.784515381,798.280578613,247.514205933,57.2590904236,1.54393924313859E+018,-751.371520996,598.448608398,-64.1172943115,39.956653595,-359.31036377,1.54393813855047E+018,147.122039795,174.508834839,70.3714141846,70.9141845703,-1.54302895069,1.54393850264515E+018,231.268478394,152.179672241,96.3155288696,99.6335601807,-3.18263959885,1.54402787442061E+018,5.35750055313,254.865219116,107.271507263,84.6592254639,-43.5714073181,1.54402865169026E+018,157.045440674,112.651283264,76.5567550659,77.001739502,2.10920000076
1.54393909766345E+018,-404.361572266,-371.368255615,809.799560547,248.798660278,57.6951179504,1.54393924322118E+018,-759.739929199,602.672302246,-65.3399581909,39.6884765625,-362.616149902,1.54393813870668E+018,141.571640015,177.328109741,70.3622589111,71.5172119141,-1.69946968555,1.54393850264693E+018,228.617996216,151.244750977,96.7317352295,98.7955169678,-1.38827168941,1.54402787449622E+018,-2.93333625793,264.853515625,108.820571899,84.7869873047,-44.6747817993,1.54402865179023E+018,157.432998657,111.839561462,74.4614028931,77.775604248,2.52648425102
1.54393909769156E+018,-419.571044922,-386.95199585,821.31854248,250.083129883,58.1311416626,1.54393924328835E+018,-768.108398438,606.895935059,-66.5626144409,39.4203033447,-365.921966553,1.54393813889391E+018,138.749847412,177.985183716,70.5801391602,71.3797531128,-2.35967445374,1.54393850273601E+018,231.63041687,151.911346436,96.3667526245,102.904014587,-0.408781141043,1.54402787454045E+018,-11.2241735458,274.841827393,110.369628906,84.9147415161,-45.7781524658,1.54402865197487E+018,164.591018677,109.048881531,72.8851165771,77.4293289185,2.95969676971
1.54393909776811E+018,-434.780517578,-402.535736084,832.837524414,251.367584229,58.5671691895,1.54393924339199E+018,-776.476867676,611.119628906,-67.7852783203,39.1521263123,-369.227752686,1.54393813917893E+018,146.348205566,172.194137573,70.5643386841,71.9133148193,-2.82845044136,1.54393850273699E+018,231.077682495,151.978988647,94.9190063477,104.689788818,-2.38948249817,1.54402787460377E+018,-19.5150108337,284.830108643,111.918685913,85.0425033569,-46.881526947,1.54402865213352E+018,164.039215088,107.148239136,72.5099334717,79.5336380005,-2.02480769157
1.54393909779274E+018,-449.989990234,-418.119476318,844.356567383,252.652053833,59.0031967163,1.54393924343066E+018,139.590805054,208.842147827,101.594924927,104.647499084,-11.5472373962,1.54393813937312E+018,146.120513916,169.273681641,70.037902832,71.5215148926,-2.05118131638,1.54393850283023E+018,229.676254272,148.948532104,95.7133483887,102.965797424,-0.943939626217,1.54402787467849E+018,-27.805847168,294.81842041,113.46774292,85.1702575684,-47.9848976135,1.54402865221377E+018,159.642028809,102.608970642,71.9188537598,79.2008056641,1.68187522888
1.54393909793501E+018,-465.199462891,-433.703216553,855.875549316,253.936508179,59.4392242432,1.54393924357565E+018,142.313659668,201.05178833,91.1973800659,88.038734436,6.11033058167,1.54393813958844E+018,144.885986328,167.047592163,70.7387390137,70.8219680786,-3.61509799957,1.54393850292079E+018,227.968231201,147.446853638,97.2085189819,105.108436584,0.754742741585,1.544027874725E+018,-36.0966835022,304.806732178,115.016807556,85.2980194092,-49.0882720947,1.54402865221507E+018,159.078964233,102.250656128,73.8960266113,79.2779541016,2.06274318695
1.54393909798882E+018,-480.408935547,-449.286987305,867.39453125,255.220962524,59.87525177,1.54393924378354E+018,145.150482178,193.695480347,89.6019897461,84.6965484619,11.2566175461,1.54393813974981E+018,147.400314331,165.053405762,70.514213562,68.4895706177,-5.98693990707,1.54393850303898E+018,228.512802124,141.732879639,99.9737319946,105.339080811,1.02214276791,1.54402787478534E+018,-44.3875198364,314.795013428,116.565864563,85.4257736206,-50.1916427612,1.54402865233372E+018,163.431655884,103.498970032,75.5943603516,78.2102279663,1.5905970335
